POA_CODE_2021	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA2039	(Other)	18375	6
POA2039	(Other)	23625	7
POA2039	Co-op/church group etc	7875	4
POA2039	Person not in same household	5250	4
POA2039	Person not in same household	7875	4
POA2039	Person not in same household	10500	7
POA2039	Person not in same household	11812	12
POA2039	Person not in same household	14437	18
POA2039	Person not in same household	18375	23
POA2039	Person not in same household	23625	23
POA2039	Person not in same household	28875	25
POA2039	Person not in same household	34125	18
POA2039	Person not in same household	39375	19
POA2039	Person not in same household	44625	14
POA2039	Person not in same household	49875	19
POA2039	Real estate agent	10500	4
POA2039	Real estate agent	11812	12
POA2039	Real estate agent	14437	42
POA2039	Real estate agent	18375	83
POA2039	Real estate agent	23625	174
POA2039	Real estate agent	28875	186
POA2039	Real estate agent	34125	175
POA2039	Real estate agent	39375	173
POA2039	Real estate agent	44625	120
POA2039	Real estate agent	49875	180
POA2039	State or territory housing authority	5250	19
POA2039	State or territory housing authority	7875	10
POA2039	State or territory housing authority	10500	3
POA2039	State or territory housing authority	11812	7
POA2039	State or territory housing authority	14437	4
POA2039	State or territory housing authority	23625	4
POA2040		49875	4
POA2040	(Other)	5250	4
POA2040	(Other)	7875	5
POA2040	(Other)	11812	10
POA2040	(Other)	14437	4
POA2040	(Other)	18375	18
POA2040	(Other)	23625	3
POA2040	(Other)	39375	5
POA2040	Co-op/church group etc	3937	6
POA2040	Co-op/church group etc	5250	20
POA2040	Co-op/church group etc	7875	14
POA2040	Co-op/church group etc	10500	8
POA2040	Co-op/church group etc	11812	4
POA2040	Co-op/church group etc	14437	11
POA2040	Co-op/church group etc	18375	18
POA2040	Co-op/church group etc	23625	6
POA2040	Person not in same household	5250	9
POA2040	Person not in same household	7875	10
POA2040	Person not in same household	10500	9
POA2040	Person not in same household	11812	18
POA2040	Person not in same household	14437	32
POA2040	Person not in same household	18375	45
POA2040	Person not in same household	23625	52
POA2040	Person not in same household	28875	50
POA2040	Person not in same household	34125	60
POA2040	Person not in same household	39375	43
POA2040	Person not in same household	44625	16
POA2040	Person not in same household	49875	39
POA2040	Real estate agent	7875	6
POA2040	Real estate agent	10500	9
POA2040	Real estate agent	11812	31
POA2040	Real estate agent	14437	103
POA2040	Real estate agent	18375	359
POA2040	Real estate agent	23625	360
POA2040	Real estate agent	28875	419
POA2040	Real estate agent	34125	489
POA2040	Real estate agent	39375	314
POA2040	Real estate agent	44625	181
POA2040	Real estate agent	49875	239
POA2040	State or territory housing authority	52	14
POA2040	State or territory housing authority	3937	22
POA2040	State or territory housing authority	5250	205
POA2040	State or territory housing authority	7875	34
POA2040	State or territory housing authority	10500	29
POA2040	State or territory housing authority	11812	23
POA2040	State or territory housing authority	14437	11
POA2040	State or territory housing authority	18375	13
POA2040	State or territory housing authority	23625	8
POA2040	State or territory housing authority	28875	4
POA2041		44625	5
POA2041	(Other)	10500	4
POA2041	(Other)	18375	6
POA2041	Co-op/church group etc	5250	13
POA2041	Co-op/church group etc	7875	19
POA2041	Co-op/church group etc	10500	4
POA2041	Co-op/church group etc	18375	5
POA2041	Person not in same household	5250	4
POA2041	Person not in same household	7875	4
POA2041	Person not in same household	10500	7
POA2041	Person not in same household	11812	3
POA2041	Person not in same household	14437	12
POA2041	Person not in same household	18375	51
POA2041	Person not in same household	23625	39
POA2041	Person not in same household	28875	35
POA2041	Person not in same household	34125	44
POA2041	Person not in same household	39375	34
POA2041	Person not in same household	44625	14
POA2041	Person not in same household	49875	48
POA2041	Real estate agent	52	3
POA2041	Real estate agent	7875	11
POA2041	Real estate agent	10500	27
POA2041	Real estate agent	11812	50
POA2041	Real estate agent	14437	65
POA2041	Real estate agent	18375	145
POA2041	Real estate agent	23625	207
POA2041	Real estate agent	28875	266
POA2041	Real estate agent	34125	379
POA2041	Real estate agent	39375	205
POA2041	Real estate agent	44625	146
POA2041	Real estate agent	49875	348
POA2041	State or territory housing authority	52	13
POA2041	State or territory housing authority	3937	21
POA2041	State or territory housing authority	5250	144
POA2041	State or territory housing authority	7875	33
POA2041	State or territory housing authority	10500	16
POA2041	State or territory housing authority	11812	19
POA2041	State or territory housing authority	14437	13
POA2041	State or territory housing authority	18375	11
POA2041	State or territory housing authority	23625	3
POA2041	State or territory housing authority	34125	3
POA2042	(Other)	10500	8
POA2042	(Other)	11812	15
POA2042	(Other)	14437	11
POA2042	(Other)	18375	14
POA2042	(Other)	23625	11
POA2042	(Other)	28875	7
POA2042	Co-op/church group etc	5250	8
POA2042	Co-op/church group etc	7875	18
POA2042	Co-op/church group etc	10500	5
POA2042	Co-op/church group etc	11812	3
POA2042	Co-op/church group etc	14437	5
POA2042	Co-op/church group etc	18375	11
POA2042	Co-op/church group etc	23625	7
POA2042	Co-op/church group etc	28875	3
POA2042	Person not in same household	5250	8
POA2042	Person not in same household	7875	13
POA2042	Person not in same household	10500	16
POA2042	Person not in same household	11812	29
POA2042	Person not in same household	14437	59
POA2042	Person not in same household	18375	80
POA2042	Person not in same household	23625	107
POA2042	Person not in same household	28875	70
POA2042	Person not in same household	34125	66
POA2042	Person not in same household	39375	34
POA2042	Person not in same household	44625	35
POA2042	Person not in same household	49875	63
POA2042	Real estate agent	5250	9
POA2042	Real estate agent	7875	17
POA2042	Real estate agent	10500	12
POA2042	Real estate agent	11812	82
POA2042	Real estate agent	14437	353
POA2042	Real estate agent	18375	559
POA2042	Real estate agent	23625	578
POA2042	Real estate agent	28875	543
POA2042	Real estate agent	34125	481
POA2042	Real estate agent	39375	348
POA2042	Real estate agent	44625	205
POA2042	Real estate agent	49875	348
POA2042	State or territory housing authority	52	4
POA2042	State or territory housing authority	3937	13
POA2042	State or territory housing authority	5250	131
POA2042	State or territory housing authority	7875	29
POA2042	State or territory housing authority	10500	12
POA2042	State or territory housing authority	11812	15
POA2042	State or territory housing authority	14437	13
POA2042	State or territory housing authority	18375	9
POA2042	State or territory housing authority	23625	10
POA2043	(Other)	11812	4
POA2043	(Other)	23625	3
POA2043	(Other)	28875	5
POA2043	(Other)	34125	4
POA2043	Co-op/church group etc	5250	3
POA2043	Co-op/church group etc	7875	12
POA2043	Co-op/church group etc	10500	9
POA2043	Co-op/church group etc	11812	3
POA2043	Co-op/church group etc	14437	9
POA2043	Co-op/church group etc	23625	3
POA2043	Person not in same household	52	3
POA2043	Person not in same household	7875	8
POA2043	Person not in same household	11812	13
POA2043	Person not in same household	14437	17
POA2043	Person not in same household	18375	27
POA2043	Person not in same household	23625	39
POA2043	Person not in same household	28875	42
POA2043	Person not in same household	34125	34
POA2043	Person not in same household	39375	30
POA2043	Person not in same household	44625	11
POA2043	Person not in same household	49875	16
POA2043	Real estate agent	11812	9
POA2043	Real estate agent	14437	30
POA2043	Real estate agent	18375	100
POA2043	Real estate agent	23625	409
POA2043	Real estate agent	28875	418
POA2043	Real estate agent	34125	499
POA2043	Real estate agent	39375	302
POA2043	Real estate agent	44625	101
POA2043	Real estate agent	49875	118
POA2043	State or territory housing authority	52	9
POA2043	State or territory housing authority	3937	5
POA2043	State or territory housing authority	5250	59
POA2043	State or territory housing authority	7875	11
POA2043	State or territory housing authority	10500	3
POA2043	State or territory housing authority	11812	4
POA2043	State or territory housing authority	14437	6
POA2043	State or territory housing authority	18375	8
POA2043	State or territory housing authority	23625	7
POA2044	(Other)	34125	4
POA2044	Co-op/church group etc	5250	4
POA2044	Co-op/church group etc	11812	6
POA2044	Co-op/church group etc	18375	4
POA2044	Co-op/church group etc	34125	5
POA2044	Person not in same household	5250	4
POA2044	Person not in same household	7875	9
POA2044	Person not in same household	10500	4
POA2044	Person not in same household	11812	6
POA2044	Person not in same household	14437	13
POA2044	Person not in same household	18375	25
POA2044	Person not in same household	23625	30
POA2044	Person not in same household	28875	31
POA2044	Person not in same household	34125	22
POA2044	Person not in same household	39375	16
POA2044	Person not in same household	44625	11
POA2044	Person not in same household	49875	17
POA2044	Real estate agent	10500	6
POA2044	Real estate agent	11812	10
POA2044	Real estate agent	14437	43
POA2044	Real estate agent	18375	80
POA2044	Real estate agent	23625	110
POA2044	Real estate agent	28875	192
POA2044	Real estate agent	34125	201
POA2044	Real estate agent	39375	119
POA2044	Real estate agent	44625	78
POA2044	Real estate agent	49875	80
POA2045	Person not in same household	5250	3
POA2045	Person not in same household	7875	3
POA2045	Person not in same household	11812	12
POA2045	Person not in same household	14437	6
POA2045	Person not in same household	18375	8
POA2045	Person not in same household	23625	3
POA2045	Person not in same household	28875	9
POA2045	Person not in same household	34125	12
POA2045	Person not in same household	39375	5
POA2045	Person not in same household	49875	4
POA2045	Real estate agent	11812	5
POA2045	Real estate agent	14437	7
POA2045	Real estate agent	18375	61
POA2045	Real estate agent	23625	52
POA2045	Real estate agent	28875	38
POA2045	Real estate agent	34125	22
POA2045	Real estate agent	39375	35
POA2045	Real estate agent	44625	23
POA2045	Real estate agent	49875	36
POA2045	State or territory housing authority	5250	23
POA2045	State or territory housing authority	7875	4
POA2046	(Other)	14437	5
POA2046	(Other)	18375	4
POA2046	(Other)	23625	3
POA2046	(Other)	34125	6
POA2046	Co-op/church group etc	52	3
POA2046	Co-op/church group etc	5250	9
POA2046	Co-op/church group etc	7875	34
POA2046	Co-op/church group etc	10500	6
POA2046	Co-op/church group etc	11812	15
POA2046	Co-op/church group etc	14437	3
POA2046	Co-op/church group etc	18375	23
POA2046	Co-op/church group etc	23625	7
POA2046	Person not in same household	5250	4
POA2046	Person not in same household	10500	12
POA2046	Person not in same household	11812	11
POA2046	Person not in same household	14437	20
POA2046	Person not in same household	18375	60
POA2046	Person not in same household	23625	72
POA2046	Person not in same household	28875	69
POA2046	Person not in same household	34125	55
POA2046	Person not in same household	39375	41
POA2046	Person not in same household	44625	12
POA2046	Person not in same household	49875	17
POA2046	Real estate agent	5250	9
POA2046	Real estate agent	7875	4
POA2046	Real estate agent	10500	6
POA2046	Real estate agent	11812	9
POA2046	Real estate agent	14437	32
POA2046	Real estate agent	18375	165
POA2046	Real estate agent	23625	639
POA2046	Real estate agent	28875	648
POA2046	Real estate agent	34125	500
POA2046	Real estate agent	39375	275
POA2046	Real estate agent	44625	108
POA2046	Real estate agent	49875	191
POA2046	State or territory housing authority	52	6
POA2046	State or territory housing authority	3937	25
POA2046	State or territory housing authority	5250	189
POA2046	State or territory housing authority	7875	61
POA2046	State or territory housing authority	10500	30
POA2046	State or territory housing authority	11812	23
POA2046	State or territory housing authority	14437	17
POA2046	State or territory housing authority	18375	10
POA2046	State or territory housing authority	23625	7
POA2046	State or territory housing authority	28875	5
POA2046	State or territory housing authority	34125	3
POA2047	Co-op/church group etc	5250	4
POA2047	Co-op/church group etc	7875	4
POA2047	Co-op/church group etc	18375	4
POA2047	Person not in same household	5250	6
POA2047	Person not in same household	7875	3
POA2047	Person not in same household	11812	11
POA2047	Person not in same household	14437	16
POA2047	Person not in same household	18375	31
POA2047	Person not in same household	23625	34
POA2047	Person not in same household	28875	29
POA2047	Person not in same household	34125	17
