SA2_NAME16	IndigenousStatus	persons
Baranduda - Leneva	Aboriginal	328
Baranduda - Leneva	Both Aboriginal & Torres Strait Islander	3
Baranduda - Leneva	Non-indigenous	12437
Baranduda - Leneva	Torres Strait Islander	10
Wodonga	Aboriginal	564
Wodonga	Both Aboriginal & Torres Strait Islander	3
Wodonga	Non-indigenous	14494
Wodonga	Torres Strait Islander	21
Drouin	Aboriginal	350
Drouin	Non-indigenous	19418
Drouin	Torres Strait Islander	5
Mount Baw Baw Region	Aboriginal	51
Mount Baw Baw Region	Non-indigenous	6534
Trafalgar (Vic.)	Aboriginal	74
Trafalgar (Vic.)	Both Aboriginal & Torres Strait Islander	3
Trafalgar (Vic.)	Non-indigenous	8286
Trafalgar (Vic.)	Torres Strait Islander	5
Warragul	Aboriginal	231
Warragul	Both Aboriginal & Torres Strait Islander	5
Warragul	Non-indigenous	22803
Warragul	Torres Strait Islander	12
Bairnsdale	Aboriginal	731
Bairnsdale	Both Aboriginal & Torres Strait Islander	10
Bairnsdale	Non-indigenous	14930
Bairnsdale	Torres Strait Islander	13
Bruthen - Omeo	Aboriginal	148
Bruthen - Omeo	Both Aboriginal & Torres Strait Islander	4
Bruthen - Omeo	Non-indigenous	8133
Bruthen - Omeo	Torres Strait Islander	5
Lakes Entrance	Aboriginal	330
Lakes Entrance	Non-indigenous	10834
Orbost	Aboriginal	352
Orbost	Both Aboriginal & Torres Strait Islander	3
Orbost	Non-indigenous	6372
Paynesville	Aboriginal	92
Paynesville	Non-indigenous	6882
Paynesville	Torres Strait Islander	3
Foster	Aboriginal	118
Foster	Both Aboriginal & Torres Strait Islander	5
Foster	Non-indigenous	9320
Foster	Torres Strait Islander	3
French Island	Non-indigenous	139
Korumburra	Aboriginal	124
Korumburra	Both Aboriginal & Torres Strait Islander	3
Korumburra	Non-indigenous	9710
Korumburra	Torres Strait Islander	5
Leongatha	Aboriginal	88
Leongatha	Non-indigenous	11401
Leongatha	Torres Strait Islander	13
Phillip Island	Aboriginal	124
Phillip Island	Both Aboriginal & Torres Strait Islander	6
Phillip Island	Non-indigenous	13663
Phillip Island	Torres Strait Islander	6
Wilsons Promontory	Non-indigenous	16
Wonthaggi - Inverloch	Aboriginal	313
Wonthaggi - Inverloch	Both Aboriginal & Torres Strait Islander	5
Wonthaggi - Inverloch	Non-indigenous	26462
Wonthaggi - Inverloch	Torres Strait Islander	12
Churchill	Aboriginal	217
Churchill	Both Aboriginal & Torres Strait Islander	4
Churchill	Non-indigenous	11682
Churchill	Torres Strait Islander	9
Moe - Newborough	Aboriginal	404
Moe - Newborough	Both Aboriginal & Torres Strait Islander	18
Moe - Newborough	Non-indigenous	16838
Moe - Newborough	Torres Strait Islander	31
Morwell	Aboriginal	414
Morwell	Both Aboriginal & Torres Strait Islander	8
Morwell	Non-indigenous	13989
Morwell	Torres Strait Islander	21
Yallourn North - Glengarry	Aboriginal	86
Yallourn North - Glengarry	Non-indigenous	4618
Yallourn North - Glengarry	Torres Strait Islander	3
Traralgon - East	Aboriginal	220
Traralgon - East	Both Aboriginal & Torres Strait Islander	6
Traralgon - East	Non-indigenous	11764
Traralgon - East	Torres Strait Islander	10
Traralgon - West	Aboriginal	182
Traralgon - West	Both Aboriginal & Torres Strait Islander	6
Traralgon - West	Non-indigenous	16623
Traralgon - West	Torres Strait Islander	11
Alps - West	Non-indigenous	23
Longford - Loch Sport	Aboriginal	65
Longford - Loch Sport	Non-indigenous	4850
Maffra	Aboriginal	233
Maffra	Both Aboriginal & Torres Strait Islander	5
Maffra	Non-indigenous	14509
Maffra	Torres Strait Islander	9
Rosedale	Aboriginal	120
Rosedale	Non-indigenous	4805
Rosedale	Torres Strait Islander	3
Sale	Aboriginal	378
Sale	Both Aboriginal & Torres Strait Islander	9
Sale	Non-indigenous	14906
Sale	Torres Strait Islander	8
Yarram	Aboriginal	80
Yarram	Both Aboriginal & Torres Strait Islander	9
Yarram	Non-indigenous	5516
Brunswick East	Aboriginal	107
Brunswick East	Non-indigenous	12627
Brunswick East	Torres Strait Islander	4
Brunswick West	Aboriginal	107
Brunswick West	Both Aboriginal & Torres Strait Islander	4
Brunswick West	Non-indigenous	14207
Pascoe Vale South	Aboriginal	52
Pascoe Vale South	Both Aboriginal & Torres Strait Islander	6
Pascoe Vale South	Non-indigenous	10332
Brunswick - North	Aboriginal	81
Brunswick - North	Both Aboriginal & Torres Strait Islander	12
Brunswick - North	Non-indigenous	12793
Brunswick - North	Torres Strait Islander	4
Brunswick - South	Aboriginal	97
Brunswick - South	Both Aboriginal & Torres Strait Islander	4
Brunswick - South	Non-indigenous	12879
Brunswick - South	Torres Strait Islander	3
Coburg - East	Aboriginal	66
Coburg - East	Non-indigenous	12469
Coburg - West	Aboriginal	75
Coburg - West	Both Aboriginal & Torres Strait Islander	3
Coburg - West	Non-indigenous	13953
Alphington - Fairfield	Aboriginal	42
Alphington - Fairfield	Both Aboriginal & Torres Strait Islander	3
Alphington - Fairfield	Non-indigenous	8949
Thornbury	Aboriginal	132
Thornbury	Both Aboriginal & Torres Strait Islander	4
Thornbury	Non-indigenous	18775
Thornbury	Torres Strait Islander	8
Northcote - East	Aboriginal	79
Northcote - East	Both Aboriginal & Torres Strait Islander	3
Northcote - East	Non-indigenous	14980
Northcote - East	Torres Strait Islander	6
Northcote - West	Aboriginal	60
Northcote - West	Both Aboriginal & Torres Strait Islander	3
Northcote - West	Non-indigenous	10236
Ascot Vale	Aboriginal	76
Ascot Vale	Both Aboriginal & Torres Strait Islander	4
Ascot Vale	Non-indigenous	15111
Flemington	Aboriginal	54
Flemington	Both Aboriginal & Torres Strait Islander	3
Flemington	Non-indigenous	9002
Flemington	Torres Strait Islander	6
Moonee Ponds	Aboriginal	58
Moonee Ponds	Non-indigenous	16166
Essendon (West) - Aberfeldie	Aboriginal	58
Essendon (West) - Aberfeldie	Both Aboriginal & Torres Strait Islander	9
Essendon (West) - Aberfeldie	Non-indigenous	15975
Essendon - East	Aboriginal	55
Essendon - East	Non-indigenous	12136
Carlton	Aboriginal	85
Carlton	Both Aboriginal & Torres Strait Islander	6
Carlton	Non-indigenous	16556
Carlton	Torres Strait Islander	8
Docklands	Aboriginal	44
Docklands	Both Aboriginal & Torres Strait Islander	3
Docklands	Non-indigenous	15440
Docklands	Torres Strait Islander	6
East Melbourne	Aboriginal	13
East Melbourne	Non-indigenous	4883
Flemington Racecourse	Non-indigenous	77
Kensington (Vic.)	Aboriginal	62
Kensington (Vic.)	Non-indigenous	10683
Parkville	Aboriginal	89
Parkville	Non-indigenous	7208
South Yarra - West	Aboriginal	32
South Yarra - West	Both Aboriginal & Torres Strait Islander	5
South Yarra - West	Non-indigenous	6386
Melbourne CBD - East	Aboriginal	35
Melbourne CBD - East	Both Aboriginal & Torres Strait Islander	4
Melbourne CBD - East	Non-indigenous	9809
Melbourne CBD - North	Aboriginal	49
Melbourne CBD - North	Both Aboriginal & Torres Strait Islander	5
Melbourne CBD - North	Non-indigenous	16816
Melbourne CBD - West	Aboriginal	64
Melbourne CBD - West	Non-indigenous	15584
North Melbourne	Aboriginal	98
North Melbourne	Both Aboriginal & Torres Strait Islander	3
North Melbourne	Non-indigenous	15536
Southbank (West) - South Wharf	Aboriginal	29
Southbank (West) - South Wharf	Non-indigenous	6434
Southbank - East	Aboriginal	64
Southbank - East	Non-indigenous	16033
Southbank - East	Torres Strait Islander	4
West Melbourne - Residential	Aboriginal	61
West Melbourne - Residential	Both Aboriginal & Torres Strait Islander	3
West Melbourne - Residential	Non-indigenous	7374
West Melbourne - Residential	Torres Strait Islander	8
Albert Park	Aboriginal	45
Albert Park	Non-indigenous	15780
Elwood	Aboriginal	49
Elwood	Both Aboriginal & Torres Strait Islander	5
Elwood	Non-indigenous	14764
Port Melbourne	Aboriginal	74
Port Melbourne	Both Aboriginal & Torres Strait Islander	5
Port Melbourne	Non-indigenous	16107
Port Melbourne	Torres Strait Islander	6
St Kilda East	Aboriginal	67
St Kilda East	Non-indigenous	15743
St Kilda East	Torres Strait Islander	3
Port Melbourne Industrial	Aboriginal	10
Port Melbourne Industrial	Non-indigenous	1897
South Melbourne	Aboriginal	67
South Melbourne	Both Aboriginal & Torres Strait Islander	6
South Melbourne	Non-indigenous	11620
St Kilda - Central	Aboriginal	88
St Kilda - Central	Both Aboriginal & Torres Strait Islander	6
St Kilda - Central	Non-indigenous	11759
St Kilda - Central	Torres Strait Islander	4
St Kilda - West	Aboriginal	81
St Kilda - West	Non-indigenous	13773
St Kilda - West	Torres Strait Islander	4
Armadale	Aboriginal	22
Armadale	Non-indigenous	9314
Prahran - Windsor	Aboriginal	93
Prahran - Windsor	Non-indigenous	19023
Prahran - Windsor	Torres Strait Islander	3
Toorak	Aboriginal	27
Toorak	Non-indigenous	12926
South Yarra - North	Aboriginal	30
South Yarra - North	Non-indigenous	11162
South Yarra - South	Aboriginal	55
South Yarra - South	Non-indigenous	9884
Abbotsford	Aboriginal	52
Abbotsford	Both Aboriginal & Torres Strait Islander	3
Abbotsford	Non-indigenous	9033
Carlton North - Princes Hill	Aboriginal	33
Carlton North - Princes Hill	Non-indigenous	8150
Carlton North - Princes Hill	Torres Strait Islander	3
Collingwood	Aboriginal	67
Collingwood	Non-indigenous	9112
Fitzroy	Aboriginal	48
Fitzroy	Both Aboriginal & Torres Strait Islander	6
Fitzroy	Non-indigenous	10371
Fitzroy	Torres Strait Islander	6
Fitzroy North	Aboriginal	81
Fitzroy North	Non-indigenous	12700
Clifton Hill - Alphington	Aboriginal	49
Clifton Hill - Alphington	Non-indigenous	9806
Richmond (South) - Cremorne	Aboriginal	102
Richmond (South) - Cremorne	Non-indigenous	17569
Richmond - North	Aboriginal	65
Richmond - North	Non-indigenous	13797
Richmond - North	Torres Strait Islander	5
Ashburton (Vic.)	Aboriginal	31
Ashburton (Vic.)	Non-indigenous	7921
Balwyn	Aboriginal	35
Balwyn	Non-indigenous	16128
Balwyn North	Aboriginal	40
Balwyn North	Non-indigenous	21077
Balwyn North	Torres Strait Islander	6
Camberwell	Aboriginal	38
Camberwell	Non-indigenous	21189
Camberwell	Torres Strait Islander	5
Glen Iris - East	Aboriginal	33
Glen Iris - East	Non-indigenous	16796
Hawthorn East	Aboriginal	46
Hawthorn East	Non-indigenous	15635
Hawthorn East	Torres Strait Islander	3
Kew East	Aboriginal	21
Kew East	Non-indigenous	6461
Surrey Hills (West) - Canterbury	Aboriginal	36
Surrey Hills (West) - Canterbury	Non-indigenous	15908
Hawthorn - North	Aboriginal	27
Hawthorn - North	Non-indigenous	9863
Hawthorn - South	Aboriginal	22
Hawthorn - South	Non-indigenous	11935
Kew - South	Aboriginal	49
Kew - South	Non-indigenous	11552
Kew - West	Aboriginal	37
Kew - West	Non-indigenous	13002
Bulleen	Aboriginal	25
Bulleen	Both Aboriginal & Torres Strait Islander	5
Bulleen	Non-indigenous	11259
Doncaster	Aboriginal	61
Doncaster	Non-indigenous	24753
Templestowe	Aboriginal	30
Templestowe	Both Aboriginal & Torres Strait Islander	3
Templestowe	Non-indigenous	16933
Templestowe Lower	Aboriginal	32
Templestowe Lower	Non-indigenous	14159
Doncaster East - North	Aboriginal	26
Doncaster East - North	Non-indigenous	15646
Doncaster East - South	Aboriginal	12
Doncaster East - South	Both Aboriginal & Torres Strait Islander	3
Doncaster East - South	Non-indigenous	15439
Blackburn	Aboriginal	56
Blackburn	Non-indigenous	22050
Blackburn South	Aboriginal	35
Blackburn South	Non-indigenous	10904
Box Hill	Aboriginal	60
Box Hill	Both Aboriginal & Torres Strait Islander	6
Box Hill	Non-indigenous	22771
Box Hill	Torres Strait Islander	4
Box Hill North	Aboriginal	58
Box Hill North	Both Aboriginal & Torres Strait Islander	3
Box Hill North	Non-indigenous	18061
Box Hill North	Torres Strait Islander	4
Burwood (Vic.)	Aboriginal	52
Burwood (Vic.)	Non-indigenous	12284
Burwood East	Aboriginal	15
Burwood East	Non-indigenous	10656
Burwood East	Torres Strait Islander	4
Surrey Hills (East) - Mont Albert	Aboriginal	28
Surrey Hills (East) - Mont Albert	Non-indigenous	10134
Surrey Hills (East) - Mont Albert	Torres Strait Islander	4
Beaumaris	Aboriginal	29
Beaumaris	Non-indigenous	13992
Brighton (Vic.)	Aboriginal	57
Brighton (Vic.)	Non-indigenous	22701
Brighton East	Aboriginal	25
Brighton East	Non-indigenous	16515
Highett (West) - Cheltenham	Aboriginal	44
Highett (West) - Cheltenham	Non-indigenous	12395
Hampton	Aboriginal	56
Hampton	Non-indigenous	18141
Hampton	Torres Strait Islander	3
Sandringham - Black Rock	Aboriginal	53
Sandringham - Black Rock	Non-indigenous	17305
Bentleigh - McKinnon	Aboriginal	57
Bentleigh - McKinnon	Non-indigenous	24839
Carnegie	Aboriginal	51
Carnegie	Non-indigenous	18480
Carnegie	Torres Strait Islander	3
Caulfield - North	Aboriginal	64
Caulfield - North	Both Aboriginal & Torres Strait Islander	3
Caulfield - North	Non-indigenous	22290
Caulfield - North	Torres Strait Islander	5
Caulfield - South	Aboriginal	23
Caulfield - South	Non-indigenous	18052
Elsternwick	Aboriginal	33
Elsternwick	Non-indigenous	11871
Hughesdale	Aboriginal	27
Hughesdale	Non-indigenous	7536
Murrumbeena	Aboriginal	21
Murrumbeena	Non-indigenous	9345
Murrumbeena	Torres Strait Islander	3
Ormond - Glen Huntly	Aboriginal	38
Ormond - Glen Huntly	Non-indigenous	13090
Bentleigh East - North	Aboriginal	47
Bentleigh East - North	Both Aboriginal & Torres Strait Islander	3
Bentleigh East - North	Non-indigenous	16533
Bentleigh East - South	Aboriginal	52
Bentleigh East - South	Both Aboriginal & Torres Strait Islander	3
Bentleigh East - South	Non-indigenous	13999
Bentleigh East - South	Torres Strait Islander	3
Aspendale Gardens - Waterways	Aboriginal	23
Aspendale Gardens - Waterways	Non-indigenous	8830
Braeside	Non-indigenous	31
Carrum - Patterson Lakes	Aboriginal	78
Carrum - Patterson Lakes	Non-indigenous	11947
Carrum - Patterson Lakes	Torres Strait Islander	7
Chelsea - Bonbeach	Aboriginal	91
Chelsea - Bonbeach	Both Aboriginal & Torres Strait Islander	4
Chelsea - Bonbeach	Non-indigenous	15096
Chelsea - Bonbeach	Torres Strait Islander	13
Chelsea Heights	Aboriginal	30
Chelsea Heights	Non-indigenous	5363
Highett (East) - Cheltenham	Aboriginal	109
Highett (East) - Cheltenham	Both Aboriginal & Torres Strait Islander	4
Highett (East) - Cheltenham	Non-indigenous	23972
Edithvale - Aspendale	Aboriginal	74
Edithvale - Aspendale	Non-indigenous	13489
Mentone	Aboriginal	49
Mentone	Both Aboriginal & Torres Strait Islander	3
Mentone	Non-indigenous	13139
Mentone	Torres Strait Islander	6
Moorabbin - Heatherton	Aboriginal	27
Moorabbin - Heatherton	Non-indigenous	9085
Moorabbin - Heatherton	Torres Strait Islander	4
Moorabbin Airport	Non-indigenous	26
Mordialloc - Parkdale	Aboriginal	94
Mordialloc - Parkdale	Non-indigenous	21095
Mordialloc - Parkdale	Torres Strait Islander	10
Malvern - Glen Iris	Aboriginal	52
Malvern - Glen Iris	Both Aboriginal & Torres Strait Islander	4
Malvern - Glen Iris	Non-indigenous	20183
Malvern East	Aboriginal	60
Malvern East	Non-indigenous	21857
Malvern East	Torres Strait Islander	6
Bundoora - East	Aboriginal	87
Bundoora - East	Both Aboriginal & Torres Strait Islander	3
Bundoora - East	Non-indigenous	9735
Bundoora - East	Torres Strait Islander	6
Greensborough	Aboriginal	114
Greensborough	Both Aboriginal & Torres Strait Islander	5
Greensborough	Non-indigenous	20684
Greensborough	Torres Strait Islander	4
Heidelberg - Rosanna	Aboriginal	59
Heidelberg - Rosanna	Both Aboriginal & Torres Strait Islander	5
Heidelberg - Rosanna	Non-indigenous	15970
Heidelberg - Rosanna	Torres Strait Islander	5
Heidelberg West	Aboriginal	202
Heidelberg West	Non-indigenous	14642
Heidelberg West	Torres Strait Islander	8
Ivanhoe	Aboriginal	41
Ivanhoe	Non-indigenous	12417
Ivanhoe East - Eaglemont	Aboriginal	8
Ivanhoe East - Eaglemont	Both Aboriginal & Torres Strait Islander	3
Ivanhoe East - Eaglemont	Non-indigenous	7729
Montmorency - Briar Hill	Aboriginal	102
Montmorency - Briar Hill	Non-indigenous	16434
Montmorency - Briar Hill	Torres Strait Islander	3
Viewbank - Yallambie	Aboriginal	141
Viewbank - Yallambie	Both Aboriginal & Torres Strait Islander	5
Viewbank - Yallambie	Non-indigenous	18583
Viewbank - Yallambie	Torres Strait Islander	4
Watsonia	Aboriginal	61
Watsonia	Both Aboriginal & Torres Strait Islander	4
Watsonia	Non-indigenous	9171
Kingsbury	Aboriginal	74
Kingsbury	Both Aboriginal & Torres Strait Islander	5
Kingsbury	Non-indigenous	10329
Preston - East	Aboriginal	215
Preston - East	Both Aboriginal & Torres Strait Islander	3
Preston - East	Non-indigenous	20487
Preston - East	Torres Strait Islander	6
Preston - West	Aboriginal	80
Preston - West	Both Aboriginal & Torres Strait Islander	3
Preston - West	Non-indigenous	12610
Preston - West	Torres Strait Islander	3
Reservoir - North East	Aboriginal	240
Reservoir - North East	Both Aboriginal & Torres Strait Islander	4
Reservoir - North East	Non-indigenous	14546
Reservoir - North East	Torres Strait Islander	5
Reservoir - North West	Aboriginal	64
Reservoir - North West	Both Aboriginal & Torres Strait Islander	5
Reservoir - North West	Non-indigenous	9732
Reservoir - South East	Aboriginal	169
Reservoir - South East	Both Aboriginal & Torres Strait Islander	11
Reservoir - South East	Non-indigenous	12616
Reservoir - South East	Torres Strait Islander	3
Reservoir - South West	Aboriginal	182
Reservoir - South West	Both Aboriginal & Torres Strait Islander	7
Reservoir - South West	Non-indigenous	13896
Reservoir - South West	Torres Strait Islander	5
Eltham	Aboriginal	126
Eltham	Both Aboriginal & Torres Strait Islander	4
Eltham	Non-indigenous	23314
Hurstbridge	Aboriginal	26
Hurstbridge	Non-indigenous	3528
Kinglake	Aboriginal	60
Kinglake	Non-indigenous	4138
Kinglake	Torres Strait Islander	6
Panton Hill - St Andrews	Aboriginal	42
Panton Hill - St Andrews	Non-indigenous	5049
Plenty - Yarrambat	Aboriginal	37
Plenty - Yarrambat	Non-indigenous	9417
Research - North Warrandyte	Aboriginal	31
Research - North Warrandyte	Non-indigenous	6904
Wattle Glen - Diamond Creek	Aboriginal	92
Wattle Glen - Diamond Creek	Non-indigenous	14313
Wattle Glen - Diamond Creek	Torres Strait Islander	12
Bundoora - North	Aboriginal	47
Bundoora - North	Both Aboriginal & Torres Strait Islander	5
Bundoora - North	Non-indigenous	7292
Bundoora - North	Torres Strait Islander	6
Bundoora - West	Aboriginal	67
Bundoora - West	Non-indigenous	6116
Bundoora - West	Torres Strait Islander	3
Mill Park - North	Aboriginal	160
Mill Park - North	Both Aboriginal & Torres Strait Islander	6
Mill Park - North	Non-indigenous	17304
Mill Park - South	Aboriginal	109
Mill Park - South	Both Aboriginal & Torres Strait Islander	4
Mill Park - South	Non-indigenous	11127
Thomastown	Aboriginal	147
Thomastown	Both Aboriginal & Torres Strait Islander	6
Thomastown	Non-indigenous	19840
Thomastown	Torres Strait Islander	5
Wallan	Aboriginal	430
Wallan	Both Aboriginal & Torres Strait Islander	4
Wallan	Non-indigenous	22188
Wallan	Torres Strait Islander	5
Whittlesea	Aboriginal	126
Whittlesea	Both Aboriginal & Torres Strait Islander	3
Whittlesea	Non-indigenous	10529
Whittlesea	Torres Strait Islander	3
Epping - East	Aboriginal	141
Epping - East	Non-indigenous	13000
Epping - East	Torres Strait Islander	3
Epping - South	Aboriginal	106
