SED_NAME21	Religion	Denomination	Sex	persons
Murray	Christianity	Catholic	M	11973
Murray	Christianity	Churches Of Christ	F	52
Murray	Christianity	Churches Of Christ	M	40
Murray	Christianity	Eastern Orthodox	F	98
Murray	Christianity	Eastern Orthodox	M	85
Murray	Christianity	Jehovah's Witnesses	F	115
Murray	Christianity	Jehovah's Witnesses	M	83
Murray	Christianity	Latter Day Saints	F	121
Murray	Christianity	Latter Day Saints	M	93
Murray	Christianity	Lutheran	F	179
Murray	Christianity	Lutheran	M	171
Murray	Christianity	Oriental Orthodox	F	18
Murray	Christianity	Oriental Orthodox	M	20
Murray	Christianity	Pentecostal	F	358
Murray	Christianity	Pentecostal	M	288
Murray	Christianity	Presbyterian Reformed	F	1418
Murray	Christianity	Presbyterian Reformed	M	1281
Murray	Christianity	Protestant (Other)	F	137
Murray	Christianity	Protestant (Other)	M	151
Murray	Christianity	Salvation Army	F	78
Murray	Christianity	Salvation Army	M	60
Murray	Christianity	Seventh Day Adventist	F	214
Murray	Christianity	Seventh Day Adventist	M	175
Murray	Christianity	Uniting Church	F	2332
Murray	Christianity	Uniting Church	M	1871
Murray	Hinduism		F	711
Murray	Hinduism		M	865
Murray	Islam		F	408
Murray	Islam		M	558
Murray	Judaism		F	14
Murray	Judaism		M	8
Murray	No religion		F	11441
Murray	No religion		M	13230
Myall Lakes	(Other)		F	3144
Myall Lakes	(Other)		M	3192
Myall Lakes	(Other)	(Other)	F	103
Myall Lakes	(Other)	(Other)	M	69
Myall Lakes	(Other)	Australian Aboriginal Traditional	F	22
Myall Lakes	(Other)	Australian Aboriginal Traditional	M	31
Myall Lakes	(Other)	Other spiritual beliefs	F	100
Myall Lakes	(Other)	Other spiritual beliefs	M	61
Myall Lakes	(Other)	Secular beliefs	F	71
Myall Lakes	(Other)	Secular beliefs	M	83
Myall Lakes	(Other)	Sikhism	F	28
Myall Lakes	(Other)	Sikhism	M	32
Myall Lakes	Buddhism		F	340
Myall Lakes	Buddhism		M	205
Myall Lakes	Christianity		F	905
Myall Lakes	Christianity		M	746
Myall Lakes	Christianity	(Other)	F	28
Myall Lakes	Christianity	(Other)	M	8
Myall Lakes	Christianity	Anglican	F	8806
Myall Lakes	Christianity	Anglican	M	7668
Myall Lakes	Christianity	Assyrian Apostolic	M	3
Myall Lakes	Christianity	Baptist	F	613
Myall Lakes	Christianity	Baptist	M	545
Myall Lakes	Christianity	Brethren	M	3
Myall Lakes	Christianity	Catholic	F	6897
Myall Lakes	Christianity	Catholic	M	5960
Myall Lakes	Christianity	Churches Of Christ	F	49
Myall Lakes	Christianity	Churches Of Christ	M	33
Myall Lakes	Christianity	Eastern Orthodox	F	98
Myall Lakes	Christianity	Eastern Orthodox	M	103
Myall Lakes	Christianity	Jehovah's Witnesses	F	324
Myall Lakes	Christianity	Jehovah's Witnesses	M	254
Myall Lakes	Christianity	Latter Day Saints	F	89
Myall Lakes	Christianity	Latter Day Saints	M	70
Myall Lakes	Christianity	Lutheran	F	72
Myall Lakes	Christianity	Lutheran	M	65
Myall Lakes	Christianity	Oriental Orthodox	F	16
Myall Lakes	Christianity	Oriental Orthodox	M	21
Myall Lakes	Christianity	Pentecostal	F	213
Myall Lakes	Christianity	Pentecostal	M	156
Myall Lakes	Christianity	Presbyterian Reformed	F	1192
Myall Lakes	Christianity	Presbyterian Reformed	M	1000
Myall Lakes	Christianity	Protestant (Other)	F	196
Myall Lakes	Christianity	Protestant (Other)	M	163
Myall Lakes	Christianity	Salvation Army	F	197
Myall Lakes	Christianity	Salvation Army	M	131
Myall Lakes	Christianity	Seventh Day Adventist	F	150
Myall Lakes	Christianity	Seventh Day Adventist	M	110
Myall Lakes	Christianity	Uniting Church	F	1648
Myall Lakes	Christianity	Uniting Church	M	1138
Myall Lakes	Hinduism		F	133
Myall Lakes	Hinduism		M	136
Myall Lakes	Islam		F	100
Myall Lakes	Islam		M	87
Myall Lakes	Judaism		F	27
Myall Lakes	Judaism		M	21
Myall Lakes	No religion		F	13450
Myall Lakes	No religion		M	14495
Newcastle	(Other)		F	2343
Newcastle	(Other)		M	2684
Newcastle	(Other)	(Other)	F	150
Newcastle	(Other)	(Other)	M	107
Newcastle	(Other)	Australian Aboriginal Traditional	F	5
Newcastle	(Other)	Australian Aboriginal Traditional	M	8
Newcastle	(Other)	Other spiritual beliefs	F	130
Newcastle	(Other)	Other spiritual beliefs	M	65
Newcastle	(Other)	Secular beliefs	F	196
Newcastle	(Other)	Secular beliefs	M	224
Newcastle	(Other)	Sikhism	F	33
Newcastle	(Other)	Sikhism	M	38
Newcastle	Buddhism		F	479
Newcastle	Buddhism		M	389
Newcastle	Christianity		F	928
Newcastle	Christianity		M	767
Newcastle	Christianity	(Other)	F	32
Newcastle	Christianity	(Other)	M	20
Newcastle	Christianity	Anglican	F	5167
Newcastle	Christianity	Anglican	M	4416
Newcastle	Christianity	Baptist	F	435
Newcastle	Christianity	Baptist	M	399
Newcastle	Christianity	Brethren	F	4
Newcastle	Christianity	Catholic	F	8002
Newcastle	Christianity	Catholic	M	7076
Newcastle	Christianity	Churches Of Christ	F	16
Newcastle	Christianity	Churches Of Christ	M	20
Newcastle	Christianity	Eastern Orthodox	F	693
Newcastle	Christianity	Eastern Orthodox	M	614
Newcastle	Christianity	Jehovah's Witnesses	F	80
Newcastle	Christianity	Jehovah's Witnesses	M	54
Newcastle	Christianity	Latter Day Saints	F	24
Newcastle	Christianity	Latter Day Saints	M	20
Newcastle	Christianity	Lutheran	F	51
Newcastle	Christianity	Lutheran	M	51
Newcastle	Christianity	Oriental Orthodox	F	19
Newcastle	Christianity	Oriental Orthodox	M	11
Newcastle	Christianity	Pentecostal	F	309
Newcastle	Christianity	Pentecostal	M	227
Newcastle	Christianity	Presbyterian Reformed	F	709
Newcastle	Christianity	Presbyterian Reformed	M	632
Newcastle	Christianity	Protestant (Other)	F	209
Newcastle	Christianity	Protestant (Other)	M	189
Newcastle	Christianity	Salvation Army	F	64
Newcastle	Christianity	Salvation Army	M	52
Newcastle	Christianity	Seventh Day Adventist	F	61
Newcastle	Christianity	Seventh Day Adventist	M	66
Newcastle	Christianity	Uniting Church	F	1126
Newcastle	Christianity	Uniting Church	M	853
Newcastle	Hinduism		F	269
Newcastle	Hinduism		M	321
Newcastle	Islam		F	222
Newcastle	Islam		M	316
Newcastle	Judaism		F	46
Newcastle	Judaism		M	61
Newcastle	No religion		F	18740
Newcastle	No religion		M	19422
Newtown	(Other)		F	2783
Newtown	(Other)		M	3713
Newtown	(Other)	(Other)	F	189
Newtown	(Other)	(Other)	M	176
Newtown	(Other)	Australian Aboriginal Traditional	F	17
Newtown	(Other)	Australian Aboriginal Traditional	M	16
Newtown	(Other)	Other spiritual beliefs	F	160
Newtown	(Other)	Other spiritual beliefs	M	95
Newtown	(Other)	Secular beliefs	F	363
Newtown	(Other)	Secular beliefs	M	447
Newtown	(Other)	Sikhism	F	29
Newtown	(Other)	Sikhism	M	42
Newtown	Buddhism		F	1611
Newtown	Buddhism		M	1246
Newtown	Christianity		F	561
Newtown	Christianity		M	478
Newtown	Christianity	(Other)	F	17
Newtown	Christianity	(Other)	M	27
Newtown	Christianity	Anglican	F	1980
Newtown	Christianity	Anglican	M	1956
Newtown	Christianity	Assyrian Apostolic	F	10
Newtown	Christianity	Assyrian Apostolic	M	3
Newtown	Christianity	Baptist	F	166
Newtown	Christianity	Baptist	M	184
Newtown	Christianity	Catholic	F	5530
Newtown	Christianity	Catholic	M	5521
Newtown	Christianity	Churches Of Christ	F	3
Newtown	Christianity	Churches Of Christ	M	3
Newtown	Christianity	Eastern Orthodox	F	1112
Newtown	Christianity	Eastern Orthodox	M	1012
Newtown	Christianity	Jehovah's Witnesses	F	31
Newtown	Christianity	Jehovah's Witnesses	M	18
Newtown	Christianity	Latter Day Saints	F	19
Newtown	Christianity	Latter Day Saints	M	12
Newtown	Christianity	Lutheran	F	68
Newtown	Christianity	Lutheran	M	56
Newtown	Christianity	Oriental Orthodox	F	23
Newtown	Christianity	Oriental Orthodox	M	29
Newtown	Christianity	Pentecostal	F	128
Newtown	Christianity	Pentecostal	M	81
Newtown	Christianity	Presbyterian Reformed	F	257
Newtown	Christianity	Presbyterian Reformed	M	276
Newtown	Christianity	Protestant (Other)	F	99
Newtown	Christianity	Protestant (Other)	M	89
Newtown	Christianity	Salvation Army	F	10
Newtown	Christianity	Salvation Army	M	11
Newtown	Christianity	Seventh Day Adventist	F	20
Newtown	Christianity	Seventh Day Adventist	M	18
Newtown	Christianity	Uniting Church	F	313
Newtown	Christianity	Uniting Church	M	293
Newtown	Hinduism		F	404
Newtown	Hinduism		M	539
Newtown	Islam		F	412
Newtown	Islam		M	638
Newtown	Judaism		F	390
Newtown	Judaism		M	362
Newtown	No religion		F	21890
Newtown	No religion		M	24348
North Shore	(Other)		F	2587
North Shore	(Other)		M	2369
North Shore	(Other)	(Other)	F	157
North Shore	(Other)	(Other)	M	129
North Shore	(Other)	Australian Aboriginal Traditional	F	3
North Shore	(Other)	Australian Aboriginal Traditional	M	4
North Shore	(Other)	Other spiritual beliefs	F	123
North Shore	(Other)	Other spiritual beliefs	M	81
North Shore	(Other)	Secular beliefs	F	198
North Shore	(Other)	Secular beliefs	M	207
North Shore	(Other)	Sikhism	F	64
North Shore	(Other)	Sikhism	M	61
North Shore	Buddhism		F	1161
North Shore	Buddhism		M	632
North Shore	Christianity		F	737
North Shore	Christianity		M	493
North Shore	Christianity	(Other)	F	25
North Shore	Christianity	(Other)	M	19
North Shore	Christianity	Anglican	F	5478
North Shore	Christianity	Anglican	M	4633
North Shore	Christianity	Assyrian Apostolic	F	5
North Shore	Christianity	Baptist	F	259
North Shore	Christianity	Baptist	M	213
North Shore	Christianity	Catholic	F	9284
North Shore	Christianity	Catholic	M	7231
North Shore	Christianity	Churches Of Christ	F	12
North Shore	Christianity	Churches Of Christ	M	14
North Shore	Christianity	Eastern Orthodox	F	731
North Shore	Christianity	Eastern Orthodox	M	579
North Shore	Christianity	Jehovah's Witnesses	F	50
North Shore	Christianity	Jehovah's Witnesses	M	30
North Shore	Christianity	Latter Day Saints	F	27
North Shore	Christianity	Latter Day Saints	M	17
North Shore	Christianity	Lutheran	F	123
North Shore	Christianity	Lutheran	M	89
North Shore	Christianity	Oriental Orthodox	F	56
North Shore	Christianity	Oriental Orthodox	M	49
North Shore	Christianity	Pentecostal	F	225
North Shore	Christianity	Pentecostal	M	146
North Shore	Christianity	Presbyterian Reformed	F	724
North Shore	Christianity	Presbyterian Reformed	M	616
North Shore	Christianity	Protestant (Other)	F	151
North Shore	Christianity	Protestant (Other)	M	131
North Shore	Christianity	Salvation Army	F	12
North Shore	Christianity	Salvation Army	M	9
North Shore	Christianity	Seventh Day Adventist	F	37
North Shore	Christianity	Seventh Day Adventist	M	13
North Shore	Christianity	Uniting Church	F	758
North Shore	Christianity	Uniting Church	M	551
North Shore	Hinduism		F	826
North Shore	Hinduism		M	853
North Shore	Islam		F	312
North Shore	Islam		M	331
North Shore	Judaism		F	351
North Shore	Judaism		M	328
North Shore	No religion		F	17466
North Shore	No religion		M	17091
Northern Tablelands	(Other)		F	5038
Northern Tablelands	(Other)		M	5217
Northern Tablelands	(Other)	(Other)	F	442
Northern Tablelands	(Other)	(Other)	M	346
Northern Tablelands	(Other)	Australian Aboriginal Traditional	F	36
Northern Tablelands	(Other)	Australian Aboriginal Traditional	M	32
Northern Tablelands	(Other)	Other spiritual beliefs	F	67
Northern Tablelands	(Other)	Other spiritual beliefs	M	46
Northern Tablelands	(Other)	Secular beliefs	F	76
Northern Tablelands	(Other)	Secular beliefs	M	112
Northern Tablelands	(Other)	Sikhism	F	61
Northern Tablelands	(Other)	Sikhism	M	57
Northern Tablelands	Buddhism		F	319
Northern Tablelands	Buddhism		M	212
Northern Tablelands	Christianity		F	947
Northern Tablelands	Christianity		M	799
Northern Tablelands	Christianity	(Other)	F	41
Northern Tablelands	Christianity	(Other)	M	36
Northern Tablelands	Christianity	Anglican	F	9076
Northern Tablelands	Christianity	Anglican	M	8055
Northern Tablelands	Christianity	Assyrian Apostolic	M	4
Northern Tablelands	Christianity	Baptist	F	330
Northern Tablelands	Christianity	Baptist	M	276
Northern Tablelands	Christianity	Brethren	F	79
Northern Tablelands	Christianity	Brethren	M	90
Northern Tablelands	Christianity	Catholic	F	7816
Northern Tablelands	Christianity	Catholic	M	6916
Northern Tablelands	Christianity	Churches Of Christ	F	36
Northern Tablelands	Christianity	Churches Of Christ	M	25
Northern Tablelands	Christianity	Eastern Orthodox	F	71
Northern Tablelands	Christianity	Eastern Orthodox	M	71
Northern Tablelands	Christianity	Jehovah's Witnesses	F	161
Northern Tablelands	Christianity	Jehovah's Witnesses	M	125
Northern Tablelands	Christianity	Latter Day Saints	F	34
Northern Tablelands	Christianity	Latter Day Saints	M	30
Northern Tablelands	Christianity	Lutheran	F	111
Northern Tablelands	Christianity	Lutheran	M	91
Northern Tablelands	Christianity	Oriental Orthodox	F	3
Northern Tablelands	Christianity	Oriental Orthodox	M	3
Northern Tablelands	Christianity	Pentecostal	F	300
Northern Tablelands	Christianity	Pentecostal	M	240
Northern Tablelands	Christianity	Presbyterian Reformed	F	1540
Northern Tablelands	Christianity	Presbyterian Reformed	M	1475
Northern Tablelands	Christianity	Protestant (Other)	F	90
Northern Tablelands	Christianity	Protestant (Other)	M	104
Northern Tablelands	Christianity	Salvation Army	F	214
Northern Tablelands	Christianity	Salvation Army	M	155
Northern Tablelands	Christianity	Seventh Day Adventist	F	174
Northern Tablelands	Christianity	Seventh Day Adventist	M	138
Northern Tablelands	Christianity	Uniting Church	F	1345
Northern Tablelands	Christianity	Uniting Church	M	1068
Northern Tablelands	Hinduism		F	291
Northern Tablelands	Hinduism		M	306
Northern Tablelands	Islam		F	210
Northern Tablelands	Islam		M	252
Northern Tablelands	Judaism		F	24
Northern Tablelands	Judaism		M	27
Northern Tablelands	No religion		F	11706
Northern Tablelands	No religion		M	12602
Oatley	(Other)		F	2302
Oatley	(Other)		M	2185
Oatley	(Other)	(Other)	F	105
Oatley	(Other)	(Other)	M	92
Oatley	(Other)	Australian Aboriginal Traditional	F	3
Oatley	(Other)	Australian Aboriginal Traditional	M	3
Oatley	(Other)	Other spiritual beliefs	F	56
Oatley	(Other)	Other spiritual beliefs	M	37
Oatley	(Other)	Secular beliefs	F	83
Oatley	(Other)	Secular beliefs	M	121
Oatley	(Other)	Sikhism	F	48
Oatley	(Other)	Sikhism	M	47
Oatley	Buddhism		F	1598
Oatley	Buddhism		M	1089
Oatley	Christianity		F	1176
Oatley	Christianity		M	1094
Oatley	Christianity	(Other)	F	77
Oatley	Christianity	(Other)	M	74
Oatley	Christianity	Anglican	F	3922
Oatley	Christianity	Anglican	M	3318
Oatley	Christianity	Assyrian Apostolic	F	6
Oatley	Christianity	Assyrian Apostolic	M	7
Oatley	Christianity	Baptist	F	926
Oatley	Christianity	Baptist	M	791
Oatley	Christianity	Brethren	M	3
Oatley	Christianity	Catholic	F	9910
Oatley	Christianity	Catholic	M	8748
Oatley	Christianity	Churches Of Christ	F	29
Oatley	Christianity	Churches Of Christ	M	25
Oatley	Christianity	Eastern Orthodox	F	4388
Oatley	Christianity	Eastern Orthodox	M	4158
Oatley	Christianity	Jehovah's Witnesses	F	122
Oatley	Christianity	Jehovah's Witnesses	M	92
Oatley	Christianity	Latter Day Saints	F	85
Oatley	Christianity	Latter Day Saints	M	84
Oatley	Christianity	Lutheran	F	48
Oatley	Christianity	Lutheran	M	34
Oatley	Christianity	Oriental Orthodox	F	454
Oatley	Christianity	Oriental Orthodox	M	463
Oatley	Christianity	Pentecostal	F	280
Oatley	Christianity	Pentecostal	M	230
Oatley	Christianity	Presbyterian Reformed	F	591
Oatley	Christianity	Presbyterian Reformed	M	512
Oatley	Christianity	Protestant (Other)	F	207
Oatley	Christianity	Protestant (Other)	M	168
Oatley	Christianity	Salvation Army	F	67
Oatley	Christianity	Salvation Army	M	47
Oatley	Christianity	Seventh Day Adventist	F	36
Oatley	Christianity	Seventh Day Adventist	M	21
Oatley	Christianity	Uniting Church	F	705
Oatley	Christianity	Uniting Church	M	548
Oatley	Hinduism		F	1215
Oatley	Hinduism		M	1407
Oatley	Islam		F	1576
Oatley	Islam		M	1616
Oatley	Judaism		F	62
Oatley	Judaism		M	62
Oatley	No religion		F	10380
Oatley	No religion		M	11550
Orange	(Other)		F	3041
Orange	(Other)		M	3196
Orange	(Other)	(Other)	F	125
Orange	(Other)	(Other)	M	77
Orange	(Other)	Australian Aboriginal Traditional	F	3
Orange	(Other)	Australian Aboriginal Traditional	M	6
Orange	(Other)	Other spiritual beliefs	F	52
Orange	(Other)	Other spiritual beliefs	M	28
Orange	(Other)	Secular beliefs	F	67
Orange	(Other)	Secular beliefs	M	87
Orange	(Other)	Sikhism	F	63
Orange	(Other)	Sikhism	M	81
Orange	Buddhism		F	275
Orange	Buddhism		M	224
Orange	Christianity		F	1025
Orange	Christianity		M	942
Orange	Christianity	(Other)	F	15
Orange	Christianity	(Other)	M	19
Orange	Christianity	Anglican	F	7960
Orange	Christianity	Anglican	M	6884
Orange	Christianity	Assyrian Apostolic	F	5
Orange	Christianity	Assyrian Apostolic	M	3
Orange	Christianity	Baptist	F	703
Orange	Christianity	Baptist	M	606
Orange	Christianity	Brethren	F	206
Orange	Christianity	Brethren	M	184
Orange	Christianity	Catholic	F	11180
Orange	Christianity	Catholic	M	10286
Orange	Christianity	Churches Of Christ	F	24
Orange	Christianity	Churches Of Christ	M	20
Orange	Christianity	Eastern Orthodox	F	118
Orange	Christianity	Eastern Orthodox	M	116
Orange	Christianity	Jehovah's Witnesses	F	109
Orange	Christianity	Jehovah's Witnesses	M	88
Orange	Christianity	Latter Day Saints	F	39
Orange	Christianity	Latter Day Saints	M	35
Orange	Christianity	Lutheran	F	101
Orange	Christianity	Lutheran	M	92
Orange	Christianity	Oriental Orthodox	F	14
Orange	Christianity	Oriental Orthodox	M	24
Orange	Christianity	Pentecostal	F	487
Orange	Christianity	Pentecostal	M	358
Orange	Christianity	Presbyterian Reformed	F	1046
Orange	Christianity	Presbyterian Reformed	M	945
Orange	Christianity	Protestant (Other)	F	306
Orange	Christianity	Protestant (Other)	M	286
Orange	Christianity	Salvation Army	F	81
Orange	Christianity	Salvation Army	M	50
Orange	Christianity	Seventh Day Adventist	F	66
Orange	Christianity	Seventh Day Adventist	M	55
Orange	Christianity	Uniting Church	F	2278
Orange	Christianity	Uniting Church	M	1880
Orange	Hinduism		F	279
Orange	Hinduism		M	321
Orange	Islam		F	150
Orange	Islam		M	186
Orange	Judaism		F	13
Orange	Judaism		M	19
Orange	No religion		F	11351
Orange	No religion		M	12697
Oxley	(Other)		F	3611
Oxley	(Other)		M	4420
Oxley	(Other)	(Other)	F	196
Oxley	(Other)	(Other)	M	110
Oxley	(Other)	Australian Aboriginal Traditional	F	41
Oxley	(Other)	Australian Aboriginal Traditional	M	26
Oxley	(Other)	Other spiritual beliefs	F	151
Oxley	(Other)	Other spiritual beliefs	M	77
Oxley	(Other)	Secular beliefs	F	107
Oxley	(Other)	Secular beliefs	M	129
Oxley	(Other)	Sikhism	F	41
Oxley	(Other)	Sikhism	M	59
Oxley	Buddhism		F	354
Oxley	Buddhism		M	240
Oxley	Christianity		F	822
Oxley	Christianity		M	676
Oxley	Christianity	(Other)	F	23
Oxley	Christianity	(Other)	M	18
Oxley	Christianity	Anglican	F	6848
Oxley	Christianity	Anglican	M	6060
Oxley	Christianity	Baptist	F	279
Oxley	Christianity	Baptist	M	253
Oxley	Christianity	Catholic	F	6918
Oxley	Christianity	Catholic	M	6085
Oxley	Christianity	Churches Of Christ	F	17
Oxley	Christianity	Churches Of Christ	M	8
Oxley	Christianity	Eastern Orthodox	F	66
Oxley	Christianity	Eastern Orthodox	M	75
Oxley	Christianity	Jehovah's Witnesses	F	360
Oxley	Christianity	Jehovah's Witnesses	M	275
Oxley	Christianity	Latter Day Saints	F	31
Oxley	Christianity	Latter Day Saints	M	29
Oxley	Christianity	Lutheran	F	75
Oxley	Christianity	Lutheran	M	32
Oxley	Christianity	Oriental Orthodox	F	4
Oxley	Christianity	Pentecostal	F	338
Oxley	Christianity	Pentecostal	M	255
Oxley	Christianity	Presbyterian Reformed	F	1125
Oxley	Christianity	Presbyterian Reformed	M	963
Oxley	Christianity	Protestant (Other)	F	107
Oxley	Christianity	Protestant (Other)	M	102
Oxley	Christianity	Salvation Army	F	183
Oxley	Christianity	Salvation Army	M	135
Oxley	Christianity	Seventh Day Adventist	F	402
Oxley	Christianity	Seventh Day Adventist	M	343
Oxley	Christianity	Uniting Church	F	1766
Oxley	Christianity	Uniting Church	M	1337
Oxley	Hinduism		F	90
Oxley	Hinduism		M	90
Oxley	Islam		F	40
Oxley	Islam		M	51
Oxley	Judaism		F	41
Oxley	Judaism		M	38
Oxley	No religion		F	15366
Oxley	No religion		M	16338
Parramatta	(Other)		F	3683
Parramatta	(Other)		M	4135
Parramatta	(Other)	(Other)	F	524
Parramatta	(Other)	(Other)	M	491
Parramatta	(Other)	Australian Aboriginal Traditional	M	8
Parramatta	(Other)	Other spiritual beliefs	F	98
