SA4_NAME21	Religion	Denomination	Sex	persons
Geelong	Christianity	Assyrian Apostolic	M	3
Geelong	Christianity	Baptist	F	2991
Geelong	Christianity	Baptist	M	2539
Geelong	Christianity	Brethren	F	85
Geelong	Christianity	Brethren	M	89
Geelong	Christianity	Catholic	F	38173
Geelong	Christianity	Catholic	M	33267
Geelong	Christianity	Churches Of Christ	F	233
Geelong	Christianity	Churches Of Christ	M	169
Geelong	Christianity	Eastern Orthodox	F	2270
Geelong	Christianity	Eastern Orthodox	M	2229
Geelong	Christianity	Jehovah's Witnesses	F	508
Geelong	Christianity	Jehovah's Witnesses	M	385
Geelong	Christianity	Latter Day Saints	F	152
Geelong	Christianity	Latter Day Saints	M	138
Geelong	Christianity	Lutheran	F	1109
Geelong	Christianity	Lutheran	M	843
Geelong	Christianity	Oriental Orthodox	F	76
Geelong	Christianity	Oriental Orthodox	M	82
Geelong	Christianity	Pentecostal	F	1028
Geelong	Christianity	Pentecostal	M	836
Geelong	Christianity	Presbyterian Reformed	F	3482
Geelong	Christianity	Presbyterian Reformed	M	2824
Geelong	Christianity	Protestant (Other)	F	374
Geelong	Christianity	Protestant (Other)	M	325
Geelong	Christianity	Salvation Army	F	307
Geelong	Christianity	Salvation Army	M	239
Geelong	Christianity	Seventh Day Adventist	F	172
Geelong	Christianity	Seventh Day Adventist	M	154
Geelong	Christianity	Uniting Church	F	7191
Geelong	Christianity	Uniting Church	M	5031
Geelong	Hinduism		F	1508
Geelong	Hinduism		M	2219
Geelong	Islam		F	1791
Geelong	Islam		M	2340
Geelong	Judaism		F	114
Geelong	Judaism		M	124
Geelong	No religion		F	72571
Geelong	No religion		M	75564
Hume	(Other)		F	7502
Hume	(Other)		M	8159
Hume	(Other)	(Other)	F	335
Hume	(Other)	(Other)	M	213
Hume	(Other)	Australian Aboriginal Traditional	F	10
Hume	(Other)	Australian Aboriginal Traditional	M	17
Hume	(Other)	Other spiritual beliefs	F	200
Hume	(Other)	Other spiritual beliefs	M	135
Hume	(Other)	Secular beliefs	F	221
Hume	(Other)	Secular beliefs	M	262
Hume	(Other)	Sikhism	F	207
Hume	(Other)	Sikhism	M	208
Hume	Buddhism		F	749
Hume	Buddhism		M	551
Hume	Christianity		F	2002
Hume	Christianity		M	1740
Hume	Christianity	(Other)	F	53
Hume	Christianity	(Other)	M	44
Hume	Christianity	Anglican	F	12016
Hume	Christianity	Anglican	M	9999
Hume	Christianity	Baptist	F	1062
Hume	Christianity	Baptist	M	935
Hume	Christianity	Brethren	F	51
Hume	Christianity	Brethren	M	61
Hume	Christianity	Catholic	F	19768
Hume	Christianity	Catholic	M	17866
Hume	Christianity	Churches Of Christ	F	102
Hume	Christianity	Churches Of Christ	M	74
Hume	Christianity	Eastern Orthodox	F	388
Hume	Christianity	Eastern Orthodox	M	397
Hume	Christianity	Jehovah's Witnesses	F	381
Hume	Christianity	Jehovah's Witnesses	M	313
Hume	Christianity	Latter Day Saints	F	117
Hume	Christianity	Latter Day Saints	M	95
Hume	Christianity	Lutheran	F	641
Hume	Christianity	Lutheran	M	546
Hume	Christianity	Oriental Orthodox	F	17
Hume	Christianity	Oriental Orthodox	M	18
Hume	Christianity	Pentecostal	F	628
Hume	Christianity	Pentecostal	M	529
Hume	Christianity	Presbyterian Reformed	F	2183
Hume	Christianity	Presbyterian Reformed	M	1971
Hume	Christianity	Protestant (Other)	F	309
Hume	Christianity	Protestant (Other)	M	276
Hume	Christianity	Salvation Army	F	219
Hume	Christianity	Salvation Army	M	147
Hume	Christianity	Seventh Day Adventist	F	206
Hume	Christianity	Seventh Day Adventist	M	168
Hume	Christianity	Uniting Church	F	4230
Hume	Christianity	Uniting Church	M	3154
Hume	Hinduism		F	501
Hume	Hinduism		M	550
Hume	Islam		F	248
Hume	Islam		M	292
Hume	Judaism		F	47
Hume	Judaism		M	45
Hume	No religion		F	39375
Hume	No religion		M	42380
Latrobe - Gippsland	(Other)		F	12870
Latrobe - Gippsland	(Other)		M	14028
Latrobe - Gippsland	(Other)	(Other)	F	607
Latrobe - Gippsland	(Other)	(Other)	M	366
Latrobe - Gippsland	(Other)	Australian Aboriginal Traditional	F	7
Latrobe - Gippsland	(Other)	Australian Aboriginal Traditional	M	21
Latrobe - Gippsland	(Other)	Other spiritual beliefs	F	351
Latrobe - Gippsland	(Other)	Other spiritual beliefs	M	209
Latrobe - Gippsland	(Other)	Secular beliefs	F	406
Latrobe - Gippsland	(Other)	Secular beliefs	M	466
Latrobe - Gippsland	(Other)	Sikhism	F	264
Latrobe - Gippsland	(Other)	Sikhism	M	278
Latrobe - Gippsland	Buddhism		F	1325
Latrobe - Gippsland	Buddhism		M	866
Latrobe - Gippsland	Christianity		F	3415
Latrobe - Gippsland	Christianity		M	2927
Latrobe - Gippsland	Christianity	(Other)	F	107
Latrobe - Gippsland	Christianity	(Other)	M	92
Latrobe - Gippsland	Christianity	Anglican	F	19127
Latrobe - Gippsland	Christianity	Anglican	M	15684
Latrobe - Gippsland	Christianity	Baptist	F	1877
Latrobe - Gippsland	Christianity	Baptist	M	1661
Latrobe - Gippsland	Christianity	Brethren	F	255
Latrobe - Gippsland	Christianity	Brethren	M	221
Latrobe - Gippsland	Christianity	Catholic	F	26790
Latrobe - Gippsland	Christianity	Catholic	M	23503
Latrobe - Gippsland	Christianity	Churches Of Christ	F	167
Latrobe - Gippsland	Christianity	Churches Of Christ	M	103
Latrobe - Gippsland	Christianity	Eastern Orthodox	F	864
Latrobe - Gippsland	Christianity	Eastern Orthodox	M	861
Latrobe - Gippsland	Christianity	Jehovah's Witnesses	F	720
Latrobe - Gippsland	Christianity	Jehovah's Witnesses	M	549
Latrobe - Gippsland	Christianity	Latter Day Saints	F	228
Latrobe - Gippsland	Christianity	Latter Day Saints	M	243
Latrobe - Gippsland	Christianity	Lutheran	F	436
Latrobe - Gippsland	Christianity	Lutheran	M	329
Latrobe - Gippsland	Christianity	Oriental Orthodox	F	37
Latrobe - Gippsland	Christianity	Oriental Orthodox	M	43
Latrobe - Gippsland	Christianity	Pentecostal	F	1155
Latrobe - Gippsland	Christianity	Pentecostal	M	953
Latrobe - Gippsland	Christianity	Presbyterian Reformed	F	3554
Latrobe - Gippsland	Christianity	Presbyterian Reformed	M	3160
Latrobe - Gippsland	Christianity	Protestant (Other)	F	563
Latrobe - Gippsland	Christianity	Protestant (Other)	M	514
Latrobe - Gippsland	Christianity	Salvation Army	F	348
Latrobe - Gippsland	Christianity	Salvation Army	M	232
Latrobe - Gippsland	Christianity	Seventh Day Adventist	F	319
Latrobe - Gippsland	Christianity	Seventh Day Adventist	M	253
Latrobe - Gippsland	Christianity	Uniting Church	F	6105
Latrobe - Gippsland	Christianity	Uniting Church	M	4507
Latrobe - Gippsland	Hinduism		F	513
Latrobe - Gippsland	Hinduism		M	576
Latrobe - Gippsland	Islam		F	520
Latrobe - Gippsland	Islam		M	594
Latrobe - Gippsland	Judaism		F	90
Latrobe - Gippsland	Judaism		M	85
Latrobe - Gippsland	No religion		F	70005
Latrobe - Gippsland	No religion		M	74494
Melbourne - Inner	(Other)		F	21561
Melbourne - Inner	(Other)		M	22964
Melbourne - Inner	(Other)	(Other)	F	1216
Melbourne - Inner	(Other)	(Other)	M	1064
Melbourne - Inner	(Other)	Australian Aboriginal Traditional	F	20
Melbourne - Inner	(Other)	Australian Aboriginal Traditional	M	17
Melbourne - Inner	(Other)	Other spiritual beliefs	F	1070
Melbourne - Inner	(Other)	Other spiritual beliefs	M	596
Melbourne - Inner	(Other)	Secular beliefs	F	1791
Melbourne - Inner	(Other)	Secular beliefs	M	2139
Melbourne - Inner	(Other)	Sikhism	F	491
Melbourne - Inner	(Other)	Sikhism	M	595
Melbourne - Inner	Buddhism		F	11723
Melbourne - Inner	Buddhism		M	8162
Melbourne - Inner	Christianity		F	5540
Melbourne - Inner	Christianity		M	4170
Melbourne - Inner	Christianity	(Other)	F	146
Melbourne - Inner	Christianity	(Other)	M	124
Melbourne - Inner	Christianity	Anglican	F	14062
Melbourne - Inner	Christianity	Anglican	M	11872
Melbourne - Inner	Christianity	Assyrian Apostolic	F	52
Melbourne - Inner	Christianity	Assyrian Apostolic	M	37
Melbourne - Inner	Christianity	Baptist	F	1840
Melbourne - Inner	Christianity	Baptist	M	1548
Melbourne - Inner	Christianity	Brethren	F	12
Melbourne - Inner	Christianity	Brethren	M	9
Melbourne - Inner	Christianity	Catholic	F	57373
Melbourne - Inner	Christianity	Catholic	M	49465
Melbourne - Inner	Christianity	Churches Of Christ	F	170
Melbourne - Inner	Christianity	Churches Of Christ	M	130
Melbourne - Inner	Christianity	Eastern Orthodox	F	13689
Melbourne - Inner	Christianity	Eastern Orthodox	M	12261
Melbourne - Inner	Christianity	Jehovah's Witnesses	F	375
Melbourne - Inner	Christianity	Jehovah's Witnesses	M	274
Melbourne - Inner	Christianity	Latter Day Saints	F	123
Melbourne - Inner	Christianity	Latter Day Saints	M	126
Melbourne - Inner	Christianity	Lutheran	F	676
Melbourne - Inner	Christianity	Lutheran	M	522
Melbourne - Inner	Christianity	Oriental Orthodox	F	624
Melbourne - Inner	Christianity	Oriental Orthodox	M	553
Melbourne - Inner	Christianity	Pentecostal	F	1426
Melbourne - Inner	Christianity	Pentecostal	M	1076
Melbourne - Inner	Christianity	Presbyterian Reformed	F	2258
Melbourne - Inner	Christianity	Presbyterian Reformed	M	2076
Melbourne - Inner	Christianity	Protestant (Other)	F	854
Melbourne - Inner	Christianity	Protestant (Other)	M	730
Melbourne - Inner	Christianity	Salvation Army	F	107
Melbourne - Inner	Christianity	Salvation Army	M	96
Melbourne - Inner	Christianity	Seventh Day Adventist	F	162
Melbourne - Inner	Christianity	Seventh Day Adventist	M	95
Melbourne - Inner	Christianity	Uniting Church	F	3919
Melbourne - Inner	Christianity	Uniting Church	M	2949
Melbourne - Inner	Hinduism		F	7566
Melbourne - Inner	Hinduism		M	9376
Melbourne - Inner	Islam		F	8567
Melbourne - Inner	Islam		M	8751
Melbourne - Inner	Judaism		F	4300
Melbourne - Inner	Judaism		M	3899
Melbourne - Inner	No religion		F	155381
Melbourne - Inner	No religion		M	154272
Melbourne - Inner East	(Other)		F	9391
Melbourne - Inner East	(Other)		M	9471
Melbourne - Inner East	(Other)	(Other)	F	923
Melbourne - Inner East	(Other)	(Other)	M	805
Melbourne - Inner East	(Other)	Australian Aboriginal Traditional	M	4
Melbourne - Inner East	(Other)	Other spiritual beliefs	F	369
Melbourne - Inner East	(Other)	Other spiritual beliefs	M	211
Melbourne - Inner East	(Other)	Secular beliefs	F	522
Melbourne - Inner East	(Other)	Secular beliefs	M	627
Melbourne - Inner East	(Other)	Sikhism	F	739
Melbourne - Inner East	(Other)	Sikhism	M	788
Melbourne - Inner East	Buddhism		F	9456
Melbourne - Inner East	Buddhism		M	7145
Melbourne - Inner East	Christianity		F	5030
Melbourne - Inner East	Christianity		M	3989
Melbourne - Inner East	Christianity	(Other)	F	105
Melbourne - Inner East	Christianity	(Other)	M	85
Melbourne - Inner East	Christianity	Anglican	F	13610
Melbourne - Inner East	Christianity	Anglican	M	10732
Melbourne - Inner East	Christianity	Assyrian Apostolic	F	7
Melbourne - Inner East	Christianity	Assyrian Apostolic	M	11
Melbourne - Inner East	Christianity	Baptist	F	4003
Melbourne - Inner East	Christianity	Baptist	M	3246
Melbourne - Inner East	Christianity	Brethren	F	16
Melbourne - Inner East	Christianity	Brethren	M	16
Melbourne - Inner East	Christianity	Catholic	F	37394
Melbourne - Inner East	Christianity	Catholic	M	32341
Melbourne - Inner East	Christianity	Churches Of Christ	F	355
Melbourne - Inner East	Christianity	Churches Of Christ	M	244
Melbourne - Inner East	Christianity	Eastern Orthodox	F	11103
Melbourne - Inner East	Christianity	Eastern Orthodox	M	9992
Melbourne - Inner East	Christianity	Jehovah's Witnesses	F	196
Melbourne - Inner East	Christianity	Jehovah's Witnesses	M	154
Melbourne - Inner East	Christianity	Latter Day Saints	F	154
Melbourne - Inner East	Christianity	Latter Day Saints	M	138
Melbourne - Inner East	Christianity	Lutheran	F	676
Melbourne - Inner East	Christianity	Lutheran	M	551
Melbourne - Inner East	Christianity	Oriental Orthodox	F	610
Melbourne - Inner East	Christianity	Oriental Orthodox	M	577
Melbourne - Inner East	Christianity	Pentecostal	F	1464
Melbourne - Inner East	Christianity	Pentecostal	M	1217
Melbourne - Inner East	Christianity	Presbyterian Reformed	F	2862
Melbourne - Inner East	Christianity	Presbyterian Reformed	M	2358
Melbourne - Inner East	Christianity	Protestant (Other)	F	920
Melbourne - Inner East	Christianity	Protestant (Other)	M	734
Melbourne - Inner East	Christianity	Salvation Army	F	299
Melbourne - Inner East	Christianity	Salvation Army	M	204
Melbourne - Inner East	Christianity	Seventh Day Adventist	F	185
Melbourne - Inner East	Christianity	Seventh Day Adventist	M	139
Melbourne - Inner East	Christianity	Uniting Church	F	5494
Melbourne - Inner East	Christianity	Uniting Church	M	3824
Melbourne - Inner East	Hinduism		F	4944
Melbourne - Inner East	Hinduism		M	5560
Melbourne - Inner East	Islam		F	3482
Melbourne - Inner East	Islam		M	3784
Melbourne - Inner East	Judaism		F	1009
Melbourne - Inner East	Judaism		M	977
Melbourne - Inner East	No religion		F	78352
Melbourne - Inner East	No religion		M	79881
Melbourne - Inner South	(Other)		F	11292
Melbourne - Inner South	(Other)		M	11020
Melbourne - Inner South	(Other)	(Other)	F	721
Melbourne - Inner South	(Other)	(Other)	M	577
Melbourne - Inner South	(Other)	Australian Aboriginal Traditional	F	8
Melbourne - Inner South	(Other)	Australian Aboriginal Traditional	M	6
Melbourne - Inner South	(Other)	Other spiritual beliefs	F	479
Melbourne - Inner South	(Other)	Other spiritual beliefs	M	291
Melbourne - Inner South	(Other)	Secular beliefs	F	577
Melbourne - Inner South	(Other)	Secular beliefs	M	753
Melbourne - Inner South	(Other)	Sikhism	F	384
Melbourne - Inner South	(Other)	Sikhism	M	462
Melbourne - Inner South	Buddhism		F	4491
Melbourne - Inner South	Buddhism		M	3083
Melbourne - Inner South	Christianity		F	3581
Melbourne - Inner South	Christianity		M	2701
Melbourne - Inner South	Christianity	(Other)	F	130
Melbourne - Inner South	Christianity	(Other)	M	112
Melbourne - Inner South	Christianity	Anglican	F	18587
Melbourne - Inner South	Christianity	Anglican	M	14470
Melbourne - Inner South	Christianity	Assyrian Apostolic	F	3
Melbourne - Inner South	Christianity	Assyrian Apostolic	M	4
Melbourne - Inner South	Christianity	Baptist	F	1412
Melbourne - Inner South	Christianity	Baptist	M	1193
Melbourne - Inner South	Christianity	Brethren	F	8
Melbourne - Inner South	Christianity	Brethren	M	11
Melbourne - Inner South	Christianity	Catholic	F	45851
Melbourne - Inner South	Christianity	Catholic	M	38982
Melbourne - Inner South	Christianity	Churches Of Christ	F	217
Melbourne - Inner South	Christianity	Churches Of Christ	M	148
Melbourne - Inner South	Christianity	Eastern Orthodox	F	11872
Melbourne - Inner South	Christianity	Eastern Orthodox	M	10677
Melbourne - Inner South	Christianity	Jehovah's Witnesses	F	414
Melbourne - Inner South	Christianity	Jehovah's Witnesses	M	318
Melbourne - Inner South	Christianity	Latter Day Saints	F	132
Melbourne - Inner South	Christianity	Latter Day Saints	M	125
Melbourne - Inner South	Christianity	Lutheran	F	641
Melbourne - Inner South	Christianity	Lutheran	M	474
Melbourne - Inner South	Christianity	Oriental Orthodox	F	397
Melbourne - Inner South	Christianity	Oriental Orthodox	M	359
Melbourne - Inner South	Christianity	Pentecostal	F	921
Melbourne - Inner South	Christianity	Pentecostal	M	741
Melbourne - Inner South	Christianity	Presbyterian Reformed	F	2599
Melbourne - Inner South	Christianity	Presbyterian Reformed	M	2161
Melbourne - Inner South	Christianity	Protestant (Other)	F	534
Melbourne - Inner South	Christianity	Protestant (Other)	M	439
Melbourne - Inner South	Christianity	Salvation Army	F	119
Melbourne - Inner South	Christianity	Salvation Army	M	68
Melbourne - Inner South	Christianity	Seventh Day Adventist	F	140
Melbourne - Inner South	Christianity	Seventh Day Adventist	M	97
Melbourne - Inner South	Christianity	Uniting Church	F	4967
Melbourne - Inner South	Christianity	Uniting Church	M	3528
Melbourne - Inner South	Hinduism		F	5160
Melbourne - Inner South	Hinduism		M	6027
Melbourne - Inner South	Islam		F	1777
Melbourne - Inner South	Islam		M	1814
Melbourne - Inner South	Judaism		F	16396
Melbourne - Inner South	Judaism		M	15065
Melbourne - Inner South	No religion		F	85449
Melbourne - Inner South	No religion		M	87644
Melbourne - North East	(Other)		F	14723
Melbourne - North East	(Other)		M	15695
Melbourne - North East	(Other)	(Other)	F	1130
Melbourne - North East	(Other)	(Other)	M	866
Melbourne - North East	(Other)	Australian Aboriginal Traditional	F	22
Melbourne - North East	(Other)	Australian Aboriginal Traditional	M	19
Melbourne - North East	(Other)	Other spiritual beliefs	F	561
Melbourne - North East	(Other)	Other spiritual beliefs	M	333
Melbourne - North East	(Other)	Secular beliefs	F	701
Melbourne - North East	(Other)	Secular beliefs	M	846
Melbourne - North East	(Other)	Sikhism	F	4824
Melbourne - North East	(Other)	Sikhism	M	5616
Melbourne - North East	Buddhism		F	7750
Melbourne - North East	Buddhism		M	6119
Melbourne - North East	Christianity		F	8612
Melbourne - North East	Christianity		M	7763
Melbourne - North East	Christianity	(Other)	F	120
Melbourne - North East	Christianity	(Other)	M	79
Melbourne - North East	Christianity	Anglican	F	14643
Melbourne - North East	Christianity	Anglican	M	11405
Melbourne - North East	Christianity	Assyrian Apostolic	F	114
Melbourne - North East	Christianity	Assyrian Apostolic	M	95
Melbourne - North East	Christianity	Baptist	F	2424
Melbourne - North East	Christianity	Baptist	M	2120
Melbourne - North East	Christianity	Brethren	F	308
Melbourne - North East	Christianity	Brethren	M	288
Melbourne - North East	Christianity	Catholic	F	69015
Melbourne - North East	Christianity	Catholic	M	61797
Melbourne - North East	Christianity	Churches Of Christ	F	228
Melbourne - North East	Christianity	Churches Of Christ	M	165
Melbourne - North East	Christianity	Eastern Orthodox	F	19276
Melbourne - North East	Christianity	Eastern Orthodox	M	18478
Melbourne - North East	Christianity	Jehovah's Witnesses	F	638
Melbourne - North East	Christianity	Jehovah's Witnesses	M	475
Melbourne - North East	Christianity	Latter Day Saints	F	332
Melbourne - North East	Christianity	Latter Day Saints	M	297
Melbourne - North East	Christianity	Lutheran	F	629
Melbourne - North East	Christianity	Lutheran	M	461
Melbourne - North East	Christianity	Oriental Orthodox	F	987
Melbourne - North East	Christianity	Oriental Orthodox	M	986
Melbourne - North East	Christianity	Pentecostal	F	2244
Melbourne - North East	Christianity	Pentecostal	M	1994
Melbourne - North East	Christianity	Presbyterian Reformed	F	3073
Melbourne - North East	Christianity	Presbyterian Reformed	M	2572
Melbourne - North East	Christianity	Protestant (Other)	F	800
Melbourne - North East	Christianity	Protestant (Other)	M	681
Melbourne - North East	Christianity	Salvation Army	F	338
