SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Illawarra	15-24	Speaks English not well or not at all	0		3
Illawarra	15-24	Speaks English not well or not at all	0	2010	6
Illawarra	15-24	Speaks English not well or not at all	0	2015	3
Illawarra	15-24	Speaks English not well or not at all	0	2016	17
Illawarra	15-24	Speaks English not well or not at all	0	2017	15
Illawarra	15-24	Speaks English not well or not at all	0	2018	18
Illawarra	15-24	Speaks English not well or not at all	0	2019	22
Illawarra	15-24	Speaks English not well or not at all	0	2020	3
Illawarra	15-24	Speaks English well or very well	0		36
Illawarra	15-24	Speaks English well or very well	0	2005	161
Illawarra	15-24	Speaks English well or very well	0	2010	340
Illawarra	15-24	Speaks English well or very well	0	2015	418
Illawarra	15-24	Speaks English well or very well	0	2016	172
Illawarra	15-24	Speaks English well or very well	0	2017	151
Illawarra	15-24	Speaks English well or very well	0	2018	215
Illawarra	15-24	Speaks English well or very well	0	2019	311
Illawarra	15-24	Speaks English well or very well	0	2020	200
Illawarra	15-24	Speaks English well or very well	0	2021	7
Illawarra	25-34				11
Illawarra	25-34			2015	5
Illawarra	25-34		1		52
Illawarra	25-34		1	2005	797
Illawarra	25-34		1	2010	269
Illawarra	25-34		1	2015	493
Illawarra	25-34		1	2016	108
Illawarra	25-34		1	2017	110
Illawarra	25-34		1	2018	142
Illawarra	25-34		1	2019	133
Illawarra	25-34		1	2020	73
Illawarra	25-34		1	2021	14
Illawarra	25-34	Speaks English not well or not at all	0		3
Illawarra	25-34	Speaks English not well or not at all	0	2005	8
Illawarra	25-34	Speaks English not well or not at all	0	2010	30
Illawarra	25-34	Speaks English not well or not at all	0	2015	69
Illawarra	25-34	Speaks English not well or not at all	0	2016	41
Illawarra	25-34	Speaks English not well or not at all	0	2017	25
Illawarra	25-34	Speaks English not well or not at all	0	2018	38
Illawarra	25-34	Speaks English not well or not at all	0	2019	55
Illawarra	25-34	Speaks English not well or not at all	0	2020	13
Illawarra	25-34	Speaks English not well or not at all	0	2021	4
Illawarra	25-34	Speaks English well or very well	0		54
Illawarra	25-34	Speaks English well or very well	0	2005	459
Illawarra	25-34	Speaks English well or very well	0	2010	421
Illawarra	25-34	Speaks English well or very well	0	2015	1034
Illawarra	25-34	Speaks English well or very well	0	2016	359
Illawarra	25-34	Speaks English well or very well	0	2017	410
Illawarra	25-34	Speaks English well or very well	0	2018	463
Illawarra	25-34	Speaks English well or very well	0	2019	519
Illawarra	25-34	Speaks English well or very well	0	2020	212
Illawarra	25-34	Speaks English well or very well	0	2021	24
Illawarra	35-44				5
Illawarra	35-44		1		60
Illawarra	35-44		1	2005	1571
Illawarra	35-44		1	2010	730
Illawarra	35-44		1	2015	482
Illawarra	35-44		1	2016	63
Illawarra	35-44		1	2017	53
Illawarra	35-44		1	2018	49
Illawarra	35-44		1	2019	47
Illawarra	35-44		1	2020	26
Illawarra	35-44		1	2021	7
Illawarra	35-44	Speaks English not well or not at all	0	2005	47
Illawarra	35-44	Speaks English not well or not at all	0	2010	89
Illawarra	35-44	Speaks English not well or not at all	0	2015	118
Illawarra	35-44	Speaks English not well or not at all	0	2016	48
Illawarra	35-44	Speaks English not well or not at all	0	2017	21
Illawarra	35-44	Speaks English not well or not at all	0	2018	27
Illawarra	35-44	Speaks English not well or not at all	0	2019	43
Illawarra	35-44	Speaks English not well or not at all	0	2020	13
Illawarra	35-44	Speaks English not well or not at all	0	2021	7
Illawarra	35-44	Speaks English well or very well	0		37
Illawarra	35-44	Speaks English well or very well	0	2005	1116
Illawarra	35-44	Speaks English well or very well	0	2010	1129
Illawarra	35-44	Speaks English well or very well	0	2015	968
Illawarra	35-44	Speaks English well or very well	0	2016	181
Illawarra	35-44	Speaks English well or very well	0	2017	131
Illawarra	35-44	Speaks English well or very well	0	2018	163
Illawarra	35-44	Speaks English well or very well	0	2019	132
Illawarra	35-44	Speaks English well or very well	0	2020	62
Illawarra	35-44	Speaks English well or very well	0	2021	15
Illawarra	45-54				8
Illawarra	45-54		0	2005	6
Illawarra	45-54		1		72
Illawarra	45-54		1	2005	3678
Illawarra	45-54		1	2010	501
Illawarra	45-54		1	2015	238
Illawarra	45-54		1	2016	26
Illawarra	45-54		1	2017	27
Illawarra	45-54		1	2018	24
Illawarra	45-54		1	2019	21
Illawarra	45-54		1	2020	16
Illawarra	45-54		1	2021	4
Illawarra	45-54	Speaks English not well or not at all	0		9
Illawarra	45-54	Speaks English not well or not at all	0	2005	170
Illawarra	45-54	Speaks English not well or not at all	0	2010	66
Illawarra	45-54	Speaks English not well or not at all	0	2015	103
Illawarra	45-54	Speaks English not well or not at all	0	2016	21
Illawarra	45-54	Speaks English not well or not at all	0	2017	13
Illawarra	45-54	Speaks English not well or not at all	0	2018	23
Illawarra	45-54	Speaks English not well or not at all	0	2019	18
Illawarra	45-54	Speaks English not well or not at all	0	2020	3
Illawarra	45-54	Speaks English well or very well	0		38
Illawarra	45-54	Speaks English well or very well	0	2005	2112
Illawarra	45-54	Speaks English well or very well	0	2010	445
Illawarra	45-54	Speaks English well or very well	0	2015	309
Illawarra	45-54	Speaks English well or very well	0	2016	50
Illawarra	45-54	Speaks English well or very well	0	2017	42
Illawarra	45-54	Speaks English well or very well	0	2018	35
Illawarra	45-54	Speaks English well or very well	0	2019	42
Illawarra	45-54	Speaks English well or very well	0	2020	12
Illawarra	45-54	Speaks English well or very well	0	2021	4
Illawarra	55-64				24
Illawarra	55-64			2005	10
Illawarra	55-64		0		5
Illawarra	55-64		0	2005	9
Illawarra	55-64		1		138
Illawarra	55-64		1	2005	6411
Illawarra	55-64		1	2010	202
Illawarra	55-64		1	2015	61
Illawarra	55-64		1	2016	11
Illawarra	55-64		1	2017	9
Illawarra	55-64		1	2018	3
Illawarra	55-64		1	2019	12
Illawarra	55-64		1	2020	3
Illawarra	55-64		1	2021	4
Illawarra	55-64	Speaks English not well or not at all	0		34
Illawarra	55-64	Speaks English not well or not at all	0	2005	462
Illawarra	55-64	Speaks English not well or not at all	0	2010	54
Illawarra	55-64	Speaks English not well or not at all	0	2015	85
Illawarra	55-64	Speaks English not well or not at all	0	2016	27
Illawarra	55-64	Speaks English not well or not at all	0	2017	10
Illawarra	55-64	Speaks English not well or not at all	0	2018	26
Illawarra	55-64	Speaks English not well or not at all	0	2019	38
Illawarra	55-64	Speaks English not well or not at all	0	2020	18
Illawarra	55-64	Speaks English not well or not at all	0	2021	3
Illawarra	55-64	Speaks English well or very well	0		50
Illawarra	55-64	Speaks English well or very well	0	2005	2877
Illawarra	55-64	Speaks English well or very well	0	2010	151
Illawarra	55-64	Speaks English well or very well	0	2015	59
Illawarra	55-64	Speaks English well or very well	0	2016	13
Illawarra	55-64	Speaks English well or very well	0	2017	13
Illawarra	55-64	Speaks English well or very well	0	2018	11
Illawarra	55-64	Speaks English well or very well	0	2019	6
Illawarra	55-64	Speaks English well or very well	0	2020	10
Illawarra	55-64	Speaks English well or very well	0	2021	4
Illawarra	65-74				43
Illawarra	65-74			2005	9
Illawarra	65-74		0	2005	9
Illawarra	65-74		1		138
Illawarra	65-74		1	2005	6299
Illawarra	65-74		1	2010	78
Illawarra	65-74		1	2015	62
Illawarra	65-74		1	2016	12
Illawarra	65-74		1	2017	9
Illawarra	65-74		1	2018	12
Illawarra	65-74		1	2019	10
Illawarra	65-74	Speaks English not well or not at all	0		25
Illawarra	65-74	Speaks English not well or not at all	0	2005	991
Illawarra	65-74	Speaks English not well or not at all	0	2010	27
Illawarra	65-74	Speaks English not well or not at all	0	2015	59
Illawarra	65-74	Speaks English not well or not at all	0	2016	18
Illawarra	65-74	Speaks English not well or not at all	0	2017	13
Illawarra	65-74	Speaks English not well or not at all	0	2018	14
Illawarra	65-74	Speaks English not well or not at all	0	2019	37
Illawarra	65-74	Speaks English not well or not at all	0	2020	11
Illawarra	65-74	Speaks English not well or not at all	0	2021	3
Illawarra	65-74	Speaks English well or very well	0		58
Illawarra	65-74	Speaks English well or very well	0	2005	3082
Illawarra	65-74	Speaks English well or very well	0	2010	27
Illawarra	65-74	Speaks English well or very well	0	2015	27
Illawarra	65-74	Speaks English well or very well	0	2016	3
Illawarra	65-74	Speaks English well or very well	0	2017	3
Illawarra	65-74	Speaks English well or very well	0	2019	5
Illawarra	65-74	Speaks English well or very well	0	2020	3
Illawarra	75-84				113
Illawarra	75-84			2005	27
Illawarra	75-84		0		6
Illawarra	75-84		0	2005	22
Illawarra	75-84		1		127
Illawarra	75-84		1	2005	3911
Illawarra	75-84		1	2010	42
Illawarra	75-84		1	2015	19
Illawarra	75-84		1	2016	8
Illawarra	75-84		1	2017	7
Illawarra	75-84		1	2019	9
Illawarra	75-84	Speaks English not well or not at all	0		59
Illawarra	75-84	Speaks English not well or not at all	0	2005	1195
Illawarra	75-84	Speaks English not well or not at all	0	2010	13
Illawarra	75-84	Speaks English not well or not at all	0	2015	21
Illawarra	75-84	Speaks English not well or not at all	0	2016	4
Illawarra	75-84	Speaks English not well or not at all	0	2018	4
Illawarra	75-84	Speaks English not well or not at all	0	2019	15
Illawarra	75-84	Speaks English well or very well	0		54
Illawarra	75-84	Speaks English well or very well	0	2005	2033
Illawarra	75-84	Speaks English well or very well	0	2015	9
Illawarra	75-84	Speaks English well or very well	0	2017	4
Illawarra	75-84	Speaks English well or very well	0	2020	4
Illawarra	85+				163
Illawarra	85+			2005	17
Illawarra	85+		0		6
Illawarra	85+		0	2005	12
Illawarra	85+		1		103
Illawarra	85+		1	2005	1259
Illawarra	85+		1	2010	8
Illawarra	85+		1	2015	4
Illawarra	85+		1	2016	5
Illawarra	85+	Speaks English not well or not at all	0		64
Illawarra	85+	Speaks English not well or not at all	0	2005	691
Illawarra	85+	Speaks English not well or not at all	0	2015	9
Illawarra	85+	Speaks English not well or not at all	0	2019	3
Illawarra	85+	Speaks English well or very well	0		59
Illawarra	85+	Speaks English well or very well	0	2005	814
Mid North Coast	0-14		1		29
Mid North Coast	0-14		1	2010	71
Mid North Coast	0-14		1	2015	164
Mid North Coast	0-14		1	2016	36
Mid North Coast	0-14		1	2017	49
Mid North Coast	0-14		1	2018	41
Mid North Coast	0-14		1	2019	62
Mid North Coast	0-14		1	2020	27
Mid North Coast	0-14		1	2021	17
Mid North Coast	0-14	Speaks English not well or not at all	0	2019	11
Mid North Coast	0-14	Speaks English not well or not at all	0	2021	4
Mid North Coast	0-14	Speaks English well or very well	0		17
Mid North Coast	0-14	Speaks English well or very well	0	2010	17
Mid North Coast	0-14	Speaks English well or very well	0	2015	68
Mid North Coast	0-14	Speaks English well or very well	0	2016	21
Mid North Coast	0-14	Speaks English well or very well	0	2017	18
Mid North Coast	0-14	Speaks English well or very well	0	2018	30
Mid North Coast	0-14	Speaks English well or very well	0	2019	48
Mid North Coast	0-14	Speaks English well or very well	0	2020	25
Mid North Coast	0-14	Speaks English well or very well	0	2021	9
Mid North Coast	15-24				10
Mid North Coast	15-24		1		21
Mid North Coast	15-24		1	2005	104
Mid North Coast	15-24		1	2010	165
Mid North Coast	15-24		1	2015	71
Mid North Coast	15-24		1	2016	16
Mid North Coast	15-24		1	2017	11
Mid North Coast	15-24		1	2018	11
Mid North Coast	15-24		1	2019	6
Mid North Coast	15-24		1	2020	5
Mid North Coast	15-24		1	2021	5
Mid North Coast	15-24	Speaks English not well or not at all	0	2010	3
Mid North Coast	15-24	Speaks English not well or not at all	0	2018	3
Mid North Coast	15-24	Speaks English not well or not at all	0	2019	9
Mid North Coast	15-24	Speaks English well or very well	0		3
Mid North Coast	15-24	Speaks English well or very well	0	2005	20
Mid North Coast	15-24	Speaks English well or very well	0	2010	68
Mid North Coast	15-24	Speaks English well or very well	0	2015	65
Mid North Coast	15-24	Speaks English well or very well	0	2016	15
Mid North Coast	15-24	Speaks English well or very well	0	2017	16
Mid North Coast	15-24	Speaks English well or very well	0	2018	26
Mid North Coast	15-24	Speaks English well or very well	0	2019	32
Mid North Coast	15-24	Speaks English well or very well	0	2020	6
Mid North Coast	25-34				39
Mid North Coast	25-34		1		32
Mid North Coast	25-34		1	2005	247
Mid North Coast	25-34		1	2010	100
Mid North Coast	25-34		1	2015	139
Mid North Coast	25-34		1	2016	36
Mid North Coast	25-34		1	2017	36
Mid North Coast	25-34		1	2018	30
Mid North Coast	25-34		1	2019	35
Mid North Coast	25-34		1	2020	27
Mid North Coast	25-34		1	2021	12
Mid North Coast	25-34	Speaks English not well or not at all	0		5
Mid North Coast	25-34	Speaks English not well or not at all	0	2005	5
Mid North Coast	25-34	Speaks English not well or not at all	0	2010	8
Mid North Coast	25-34	Speaks English not well or not at all	0	2015	16
Mid North Coast	25-34	Speaks English not well or not at all	0	2016	5
Mid North Coast	25-34	Speaks English not well or not at all	0	2017	9
Mid North Coast	25-34	Speaks English not well or not at all	0	2018	9
Mid North Coast	25-34	Speaks English not well or not at all	0	2019	12
Mid North Coast	25-34	Speaks English not well or not at all	0	2020	4
Mid North Coast	25-34	Speaks English well or very well	0		15
Mid North Coast	25-34	Speaks English well or very well	0	2005	49
Mid North Coast	25-34	Speaks English well or very well	0	2010	100
Mid North Coast	25-34	Speaks English well or very well	0	2015	259
Mid North Coast	25-34	Speaks English well or very well	0	2016	90
Mid North Coast	25-34	Speaks English well or very well	0	2017	120
Mid North Coast	25-34	Speaks English well or very well	0	2018	118
Mid North Coast	25-34	Speaks English well or very well	0	2019	135
Mid North Coast	25-34	Speaks English well or very well	0	2020	53
Mid North Coast	25-34	Speaks English well or very well	0	2021	15
Mid North Coast	35-44				33
Mid North Coast	35-44			2018	3
Mid North Coast	35-44		0	2015	4
Mid North Coast	35-44		1		53
Mid North Coast	35-44		1	2005	618
Mid North Coast	35-44		1	2010	289
Mid North Coast	35-44		1	2015	205
Mid North Coast	35-44		1	2016	23
Mid North Coast	35-44		1	2017	23
Mid North Coast	35-44		1	2018	23
Mid North Coast	35-44		1	2019	32
Mid North Coast	35-44		1	2020	11
Mid North Coast	35-44		1	2021	9
Mid North Coast	35-44	Speaks English not well or not at all	0	2005	3
Mid North Coast	35-44	Speaks English not well or not at all	0	2010	19
Mid North Coast	35-44	Speaks English not well or not at all	0	2015	26
Mid North Coast	35-44	Speaks English not well or not at all	0	2016	4
Mid North Coast	35-44	Speaks English not well or not at all	0	2017	6
Mid North Coast	35-44	Speaks English not well or not at all	0	2018	5
Mid North Coast	35-44	Speaks English not well or not at all	0	2019	4
Mid North Coast	35-44	Speaks English well or very well	0		22
Mid North Coast	35-44	Speaks English well or very well	0	2005	181
Mid North Coast	35-44	Speaks English well or very well	0	2010	345
Mid North Coast	35-44	Speaks English well or very well	0	2015	273
Mid North Coast	35-44	Speaks English well or very well	0	2016	77
Mid North Coast	35-44	Speaks English well or very well	0	2017	69
Mid North Coast	35-44	Speaks English well or very well	0	2018	66
Mid North Coast	35-44	Speaks English well or very well	0	2019	71
Mid North Coast	35-44	Speaks English well or very well	0	2020	27
Mid North Coast	35-44	Speaks English well or very well	0	2021	10
Mid North Coast	45-54				12
Mid North Coast	45-54			2005	3
Mid North Coast	45-54		1		64
Mid North Coast	45-54		1	2005	1628
Mid North Coast	45-54		1	2010	228
Mid North Coast	45-54		1	2015	135
Mid North Coast	45-54		1	2016	15
Mid North Coast	45-54		1	2017	17
Mid North Coast	45-54		1	2018	19
Mid North Coast	45-54		1	2019	17
Mid North Coast	45-54		1	2020	13
Mid North Coast	45-54		1	2021	4
Mid North Coast	45-54	Speaks English not well or not at all	0		9
Mid North Coast	45-54	Speaks English not well or not at all	0	2005	29
Mid North Coast	45-54	Speaks English not well or not at all	0	2010	13
Mid North Coast	45-54	Speaks English not well or not at all	0	2015	11
Mid North Coast	45-54	Speaks English not well or not at all	0	2017	11
Mid North Coast	45-54	Speaks English not well or not at all	0	2018	10
Mid North Coast	45-54	Speaks English not well or not at all	0	2019	8
