CED_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Cook	85+	Speaks English not well or not at all	0	2015	11
Cook	85+	Speaks English well or very well	0		29
Cook	85+	Speaks English well or very well	0	2005	464
Cowper	0-14				5
Cowper	0-14		1		23
Cowper	0-14		1	2010	78
Cowper	0-14		1	2015	206
Cowper	0-14		1	2016	43
Cowper	0-14		1	2017	60
Cowper	0-14		1	2018	39
Cowper	0-14		1	2019	48
Cowper	0-14		1	2020	26
Cowper	0-14		1	2021	9
Cowper	0-14	Speaks English not well or not at all	0		13
Cowper	0-14	Speaks English not well or not at all	0	2015	7
Cowper	0-14	Speaks English not well or not at all	0	2017	7
Cowper	0-14	Speaks English not well or not at all	0	2018	14
Cowper	0-14	Speaks English not well or not at all	0	2019	33
Cowper	0-14	Speaks English not well or not at all	0	2020	11
Cowper	0-14	Speaks English not well or not at all	0	2021	6
Cowper	0-14	Speaks English well or very well	0		33
Cowper	0-14	Speaks English well or very well	0	2010	22
Cowper	0-14	Speaks English well or very well	0	2015	106
Cowper	0-14	Speaks English well or very well	0	2016	49
Cowper	0-14	Speaks English well or very well	0	2017	75
Cowper	0-14	Speaks English well or very well	0	2018	88
Cowper	0-14	Speaks English well or very well	0	2019	98
Cowper	0-14	Speaks English well or very well	0	2020	32
Cowper	0-14	Speaks English well or very well	0	2021	7
Cowper	15-24				15
Cowper	15-24		1		17
Cowper	15-24		1	2005	121
Cowper	15-24		1	2010	202
Cowper	15-24		1	2015	91
Cowper	15-24		1	2016	17
Cowper	15-24		1	2017	19
Cowper	15-24		1	2018	21
Cowper	15-24		1	2019	9
Cowper	15-24		1	2020	5
Cowper	15-24		1	2021	4
Cowper	15-24	Speaks English not well or not at all	0	2005	4
Cowper	15-24	Speaks English not well or not at all	0	2010	4
Cowper	15-24	Speaks English not well or not at all	0	2015	3
Cowper	15-24	Speaks English not well or not at all	0	2017	7
Cowper	15-24	Speaks English not well or not at all	0	2018	11
Cowper	15-24	Speaks English not well or not at all	0	2019	24
Cowper	15-24	Speaks English not well or not at all	0	2020	8
Cowper	15-24	Speaks English not well or not at all	0	2021	3
Cowper	15-24	Speaks English well or very well	0		8
Cowper	15-24	Speaks English well or very well	0	2005	27
Cowper	15-24	Speaks English well or very well	0	2010	94
Cowper	15-24	Speaks English well or very well	0	2015	153
Cowper	15-24	Speaks English well or very well	0	2016	43
Cowper	15-24	Speaks English well or very well	0	2017	59
Cowper	15-24	Speaks English well or very well	0	2018	57
Cowper	15-24	Speaks English well or very well	0	2019	84
Cowper	15-24	Speaks English well or very well	0	2020	17
Cowper	15-24	Speaks English well or very well	0	2021	5
Cowper	25-34				34
Cowper	25-34		0		5
Cowper	25-34		0	2016	4
Cowper	25-34		0	2021	5
Cowper	25-34		1		31
Cowper	25-34		1	2005	239
Cowper	25-34		1	2010	115
Cowper	25-34		1	2015	167
Cowper	25-34		1	2016	55
Cowper	25-34		1	2017	32
Cowper	25-34		1	2018	41
Cowper	25-34		1	2019	38
Cowper	25-34		1	2020	26
Cowper	25-34		1	2021	12
Cowper	25-34	Speaks English not well or not at all	0		4
Cowper	25-34	Speaks English not well or not at all	0	2005	10
Cowper	25-34	Speaks English not well or not at all	0	2010	6
Cowper	25-34	Speaks English not well or not at all	0	2015	36
Cowper	25-34	Speaks English not well or not at all	0	2016	16
Cowper	25-34	Speaks English not well or not at all	0	2017	30
Cowper	25-34	Speaks English not well or not at all	0	2018	45
Cowper	25-34	Speaks English not well or not at all	0	2019	77
Cowper	25-34	Speaks English not well or not at all	0	2020	9
Cowper	25-34	Speaks English not well or not at all	0	2021	4
Cowper	25-34	Speaks English well or very well	0		17
Cowper	25-34	Speaks English well or very well	0	2005	65
Cowper	25-34	Speaks English well or very well	0	2010	130
Cowper	25-34	Speaks English well or very well	0	2015	274
Cowper	25-34	Speaks English well or very well	0	2016	111
Cowper	25-34	Speaks English well or very well	0	2017	139
Cowper	25-34	Speaks English well or very well	0	2018	132
Cowper	25-34	Speaks English well or very well	0	2019	143
Cowper	25-34	Speaks English well or very well	0	2020	64
Cowper	25-34	Speaks English well or very well	0	2021	36
Cowper	35-44				30
Cowper	35-44			2018	3
Cowper	35-44		0		3
Cowper	35-44		0	2010	3
Cowper	35-44		0	2015	4
Cowper	35-44		0	2021	3
Cowper	35-44		1		39
Cowper	35-44		1	2005	590
Cowper	35-44		1	2010	326
Cowper	35-44		1	2015	222
Cowper	35-44		1	2016	32
Cowper	35-44		1	2017	22
Cowper	35-44		1	2018	22
Cowper	35-44		1	2019	30
Cowper	35-44		1	2020	13
Cowper	35-44		1	2021	8
Cowper	35-44	Speaks English not well or not at all	0		4
Cowper	35-44	Speaks English not well or not at all	0	2005	12
Cowper	35-44	Speaks English not well or not at all	0	2010	40
Cowper	35-44	Speaks English not well or not at all	0	2015	67
Cowper	35-44	Speaks English not well or not at all	0	2016	8
Cowper	35-44	Speaks English not well or not at all	0	2017	35
Cowper	35-44	Speaks English not well or not at all	0	2018	33
Cowper	35-44	Speaks English not well or not at all	0	2019	43
Cowper	35-44	Speaks English not well or not at all	0	2020	7
Cowper	35-44	Speaks English well or very well	0		15
Cowper	35-44	Speaks English well or very well	0	2005	196
Cowper	35-44	Speaks English well or very well	0	2010	384
Cowper	35-44	Speaks English well or very well	0	2015	283
Cowper	35-44	Speaks English well or very well	0	2016	81
Cowper	35-44	Speaks English well or very well	0	2017	72
Cowper	35-44	Speaks English well or very well	0	2018	81
Cowper	35-44	Speaks English well or very well	0	2019	53
Cowper	35-44	Speaks English well or very well	0	2020	31
Cowper	35-44	Speaks English well or very well	0	2021	25
Cowper	45-54				12
Cowper	45-54			2005	3
Cowper	45-54		1		56
Cowper	45-54		1	2005	1430
Cowper	45-54		1	2010	221
Cowper	45-54		1	2015	134
Cowper	45-54		1	2016	21
Cowper	45-54		1	2017	25
Cowper	45-54		1	2018	14
Cowper	45-54		1	2019	12
Cowper	45-54		1	2020	5
Cowper	45-54		1	2021	3
Cowper	45-54	Speaks English not well or not at all	0		4
Cowper	45-54	Speaks English not well or not at all	0	2005	32
Cowper	45-54	Speaks English not well or not at all	0	2010	31
Cowper	45-54	Speaks English not well or not at all	0	2015	42
Cowper	45-54	Speaks English not well or not at all	0	2016	5
Cowper	45-54	Speaks English not well or not at all	0	2017	24
Cowper	45-54	Speaks English not well or not at all	0	2018	17
Cowper	45-54	Speaks English not well or not at all	0	2019	21
Cowper	45-54	Speaks English not well or not at all	0	2020	3
Cowper	45-54	Speaks English not well or not at all	0	2021	4
Cowper	45-54	Speaks English well or very well	0		10
Cowper	45-54	Speaks English well or very well	0	2005	361
Cowper	45-54	Speaks English well or very well	0	2010	172
Cowper	45-54	Speaks English well or very well	0	2015	125
Cowper	45-54	Speaks English well or very well	0	2016	28
Cowper	45-54	Speaks English well or very well	0	2017	26
Cowper	45-54	Speaks English well or very well	0	2018	18
Cowper	45-54	Speaks English well or very well	0	2019	21
Cowper	45-54	Speaks English well or very well	0	2020	6
Cowper	45-54	Speaks English well or very well	0	2021	5
Cowper	55-64				4
Cowper	55-64			2005	4
Cowper	55-64		0	2005	4
Cowper	55-64		1		86
Cowper	55-64		1	2005	2549
Cowper	55-64		1	2010	147
Cowper	55-64		1	2015	53
Cowper	55-64		1	2016	15
Cowper	55-64		1	2017	5
Cowper	55-64		1	2018	6
Cowper	55-64		1	2019	9
Cowper	55-64		1	2020	6
Cowper	55-64		1	2021	6
Cowper	55-64	Speaks English not well or not at all	0		10
Cowper	55-64	Speaks English not well or not at all	0	2005	40
Cowper	55-64	Speaks English not well or not at all	0	2010	20
Cowper	55-64	Speaks English not well or not at all	0	2015	25
Cowper	55-64	Speaks English not well or not at all	0	2016	10
Cowper	55-64	Speaks English not well or not at all	0	2017	4
Cowper	55-64	Speaks English not well or not at all	0	2018	18
Cowper	55-64	Speaks English not well or not at all	0	2019	20
Cowper	55-64	Speaks English not well or not at all	0	2020	5
Cowper	55-64	Speaks English well or very well	0		18
Cowper	55-64	Speaks English well or very well	0	2005	391
Cowper	55-64	Speaks English well or very well	0	2010	45
Cowper	55-64	Speaks English well or very well	0	2015	29
Cowper	55-64	Speaks English well or very well	0	2016	4
Cowper	55-64	Speaks English well or very well	0	2017	4
Cowper	55-64	Speaks English well or very well	0	2018	3
Cowper	55-64	Speaks English well or very well	0	2019	6
Cowper	55-64	Speaks English well or very well	0	2020	5
Cowper	65-74				6
Cowper	65-74			2005	3
Cowper	65-74		1		121
Cowper	65-74		1	2005	3217
Cowper	65-74		1	2010	75
Cowper	65-74		1	2015	37
Cowper	65-74		1	2016	7
Cowper	65-74		1	2017	6
Cowper	65-74		1	2018	6
Cowper	65-74		1	2019	15
Cowper	65-74	Speaks English not well or not at all	0	2005	37
Cowper	65-74	Speaks English not well or not at all	0	2010	9
Cowper	65-74	Speaks English not well or not at all	0	2015	11
Cowper	65-74	Speaks English not well or not at all	0	2016	6
Cowper	65-74	Speaks English not well or not at all	0	2017	6
Cowper	65-74	Speaks English not well or not at all	0	2018	5
Cowper	65-74	Speaks English not well or not at all	0	2019	14
Cowper	65-74	Speaks English not well or not at all	0	2020	6
Cowper	65-74	Speaks English well or very well	0		10
Cowper	65-74	Speaks English well or very well	0	2005	404
Cowper	65-74	Speaks English well or very well	0	2010	19
Cowper	65-74	Speaks English well or very well	0	2015	7
Cowper	65-74	Speaks English well or very well	0	2016	5
Cowper	65-74	Speaks English well or very well	0	2019	3
Cowper	65-74	Speaks English well or very well	0	2020	3
Cowper	75-84				23
Cowper	75-84			2005	9
Cowper	75-84		1		116
Cowper	75-84		1	2005	2369
Cowper	75-84		1	2010	48
Cowper	75-84		1	2015	11
Cowper	75-84		1	2016	3
Cowper	75-84		1	2018	5
Cowper	75-84		1	2019	6
Cowper	75-84	Speaks English not well or not at all	0		3
Cowper	75-84	Speaks English not well or not at all	0	2005	30
Cowper	75-84	Speaks English not well or not at all	0	2010	6
Cowper	75-84	Speaks English not well or not at all	0	2015	3
Cowper	75-84	Speaks English not well or not at all	0	2019	3
Cowper	75-84	Speaks English well or very well	0		12
Cowper	75-84	Speaks English well or very well	0	2005	277
Cowper	75-84	Speaks English well or very well	0	2010	3
Cowper	85+				22
Cowper	85+			2005	3
Cowper	85+		0		5
Cowper	85+		1		91
Cowper	85+		1	2005	746
Cowper	85+		1	2010	5
Cowper	85+	Speaks English not well or not at all	0		3
Cowper	85+	Speaks English not well or not at all	0	2005	26
Cowper	85+	Speaks English well or very well	0		11
Cowper	85+	Speaks English well or very well	0	2005	128
Cunningham	0-14			2015	5
Cunningham	0-14		1		28
Cunningham	0-14		1	2010	90
Cunningham	0-14		1	2015	251
Cunningham	0-14		1	2016	54
Cunningham	0-14		1	2017	54
Cunningham	0-14		1	2018	50
Cunningham	0-14		1	2019	59
Cunningham	0-14		1	2020	36
Cunningham	0-14		1	2021	20
Cunningham	0-14	Speaks English not well or not at all	0		5
Cunningham	0-14	Speaks English not well or not at all	0	2015	6
Cunningham	0-14	Speaks English not well or not at all	0	2016	5
Cunningham	0-14	Speaks English not well or not at all	0	2017	3
Cunningham	0-14	Speaks English not well or not at all	0	2018	13
Cunningham	0-14	Speaks English not well or not at all	0	2019	33
Cunningham	0-14	Speaks English not well or not at all	0	2020	18
Cunningham	0-14	Speaks English not well or not at all	0	2021	18
Cunningham	0-14	Speaks English well or very well	0		28
Cunningham	0-14	Speaks English well or very well	0	2010	56
Cunningham	0-14	Speaks English well or very well	0	2015	257
Cunningham	0-14	Speaks English well or very well	0	2016	101
Cunningham	0-14	Speaks English well or very well	0	2017	73
Cunningham	0-14	Speaks English well or very well	0	2018	134
Cunningham	0-14	Speaks English well or very well	0	2019	112
Cunningham	0-14	Speaks English well or very well	0	2020	40
Cunningham	0-14	Speaks English well or very well	0	2021	6
Cunningham	15-24				4
Cunningham	15-24		1		24
Cunningham	15-24		1	2005	251
Cunningham	15-24		1	2010	292
Cunningham	15-24		1	2015	155
Cunningham	15-24		1	2016	18
Cunningham	15-24		1	2017	34
Cunningham	15-24		1	2018	25
Cunningham	15-24		1	2019	63
Cunningham	15-24		1	2020	57
Cunningham	15-24		1	2021	11
Cunningham	15-24	Speaks English not well or not at all	0	2015	7
Cunningham	15-24	Speaks English not well or not at all	0	2016	12
Cunningham	15-24	Speaks English not well or not at all	0	2017	12
Cunningham	15-24	Speaks English not well or not at all	0	2018	16
Cunningham	15-24	Speaks English not well or not at all	0	2019	17
Cunningham	15-24	Speaks English not well or not at all	0	2020	3
Cunningham	15-24	Speaks English well or very well	0		29
Cunningham	15-24	Speaks English well or very well	0	2005	106
Cunningham	15-24	Speaks English well or very well	0	2010	217
Cunningham	15-24	Speaks English well or very well	0	2015	300
Cunningham	15-24	Speaks English well or very well	0	2016	153
Cunningham	15-24	Speaks English well or very well	0	2017	136
Cunningham	15-24	Speaks English well or very well	0	2018	199
Cunningham	15-24	Speaks English well or very well	0	2019	286
Cunningham	15-24	Speaks English well or very well	0	2020	189
Cunningham	15-24	Speaks English well or very well	0	2021	9
Cunningham	25-34				6
Cunningham	25-34			2015	5
Cunningham	25-34		1		32
Cunningham	25-34		1	2005	478
Cunningham	25-34		1	2010	148
Cunningham	25-34		1	2015	321
Cunningham	25-34		1	2016	66
Cunningham	25-34		1	2017	83
Cunningham	25-34		1	2018	111
Cunningham	25-34		1	2019	98
Cunningham	25-34		1	2020	58
Cunningham	25-34		1	2021	10
Cunningham	25-34	Speaks English not well or not at all	0		3
Cunningham	25-34	Speaks English not well or not at all	0	2005	8
Cunningham	25-34	Speaks English not well or not at all	0	2010	18
Cunningham	25-34	Speaks English not well or not at all	0	2015	47
Cunningham	25-34	Speaks English not well or not at all	0	2016	34
Cunningham	25-34	Speaks English not well or not at all	0	2017	19
Cunningham	25-34	Speaks English not well or not at all	0	2018	25
Cunningham	25-34	Speaks English not well or not at all	0	2019	43
Cunningham	25-34	Speaks English not well or not at all	0	2020	15
Cunningham	25-34	Speaks English not well or not at all	0	2021	5
Cunningham	25-34	Speaks English well or very well	0		45
Cunningham	25-34	Speaks English well or very well	0	2005	312
Cunningham	25-34	Speaks English well or very well	0	2010	285
Cunningham	25-34	Speaks English well or very well	0	2015	784
Cunningham	25-34	Speaks English well or very well	0	2016	295
Cunningham	25-34	Speaks English well or very well	0	2017	350
Cunningham	25-34	Speaks English well or very well	0	2018	407
Cunningham	25-34	Speaks English well or very well	0	2019	467
Cunningham	25-34	Speaks English well or very well	0	2020	196
Cunningham	25-34	Speaks English well or very well	0	2021	16
Cunningham	35-44				4
Cunningham	35-44		1		34
Cunningham	35-44		1	2005	915
Cunningham	35-44		1	2010	467
Cunningham	35-44		1	2015	310
Cunningham	35-44		1	2016	31
Cunningham	35-44		1	2017	37
Cunningham	35-44		1	2018	34
Cunningham	35-44		1	2019	28
Cunningham	35-44		1	2020	20
Cunningham	35-44		1	2021	8
Cunningham	35-44	Speaks English not well or not at all	0	2005	21
Cunningham	35-44	Speaks English not well or not at all	0	2010	60
Cunningham	35-44	Speaks English not well or not at all	0	2015	80
Cunningham	35-44	Speaks English not well or not at all	0	2016	44
Cunningham	35-44	Speaks English not well or not at all	0	2017	14
Cunningham	35-44	Speaks English not well or not at all	0	2018	19
Cunningham	35-44	Speaks English not well or not at all	0	2019	37
Cunningham	35-44	Speaks English not well or not at all	0	2020	5
Cunningham	35-44	Speaks English not well or not at all	0	2021	7
Cunningham	35-44	Speaks English well or very well	0		24
Cunningham	35-44	Speaks English well or very well	0	2005	668
Cunningham	35-44	Speaks English well or very well	0	2010	717
Cunningham	35-44	Speaks English well or very well	0	2015	594
Cunningham	35-44	Speaks English well or very well	0	2016	129
Cunningham	35-44	Speaks English well or very well	0	2017	98
Cunningham	35-44	Speaks English well or very well	0	2018	112
Cunningham	35-44	Speaks English well or very well	0	2019	107
Cunningham	35-44	Speaks English well or very well	0	2020	47
Cunningham	35-44	Speaks English well or very well	0	2021	9
Cunningham	45-54				4
Cunningham	45-54		0	2005	4
Cunningham	45-54		1		32
Cunningham	45-54		1	2005	1966
Cunningham	45-54		1	2010	279
Cunningham	45-54		1	2015	146
Cunningham	45-54		1	2016	18
Cunningham	45-54		1	2017	11
Cunningham	45-54		1	2018	12
Cunningham	45-54		1	2019	17
Cunningham	45-54		1	2020	15
Cunningham	45-54		1	2021	4
Cunningham	45-54	Speaks English not well or not at all	0		5
Cunningham	45-54	Speaks English not well or not at all	0	2005	95
Cunningham	45-54	Speaks English not well or not at all	0	2010	36
Cunningham	45-54	Speaks English not well or not at all	0	2015	73
Cunningham	45-54	Speaks English not well or not at all	0	2016	20
Cunningham	45-54	Speaks English not well or not at all	0	2017	14
Cunningham	45-54	Speaks English not well or not at all	0	2018	19
