LGA_NAME16	Ancestry	responses
Hobsons Bay	Maltese	3968
Hobsons Bay	Maori	606
Hobsons Bay	NZ	909
Hobsons Bay	(Other)	12317
Hobsons Bay	Polish	1226
Hobsons Bay	Russian	338
Hobsons Bay	Samoan	208
Hobsons Bay	Scottish	7657
Hobsons Bay	Serbian	901
Hobsons Bay	South African	342
Hobsons Bay	Spanish	424
Hobsons Bay	Sri Lankan	283
Hobsons Bay	Vietnamese	2080
Hobsons Bay	Welsh	590
Horsham		1236
Horsham	Australian	8635
Horsham	Australian Aboriginal	344
Horsham	Chinese	138
Horsham	Croatian	24
Horsham	Dutch	302
Horsham	English	8507
Horsham	Filipino	175
Horsham	French	87
Horsham	German	2110
Horsham	Greek	68
Horsham	Hungarian	23
Horsham	Indian	199
Horsham	Irish	2078
Horsham	Italian	580
Horsham	Korean	4
Horsham	Lebanese	13
Horsham	Macedonian	3
Horsham	Maltese	28
Horsham	Maori	18
Horsham	NZ	57
Horsham	(Other)	796
Horsham	Polish	79
Horsham	Russian	21
Horsham	Scottish	2260
Horsham	Serbian	13
Horsham	South African	28
Horsham	Spanish	29
Horsham	Sri Lankan	20
Horsham	Vietnamese	18
Horsham	Welsh	89
Hume		15913
Hume	Australian	46786
Hume	Australian Aboriginal	1789
Hume	Chinese	3545
Hume	Croatian	1983
Hume	Dutch	1519
Hume	English	41239
Hume	Filipino	4759
Hume	French	524
Hume	German	3862
Hume	Greek	5159
Hume	Hungarian	521
Hume	Indian	16082
Hume	Irish	11570
Hume	Italian	18653
Hume	Korean	195
Hume	Lebanese	9983
Hume	Macedonian	1517
Hume	Maltese	5668
Hume	Maori	959
Hume	NZ	1118
Hume	(Other)	89299
Hume	Polish	1427
Hume	Russian	357
Hume	Samoan	3039
Hume	Scottish	9404
Hume	Serbian	931
Hume	South African	367
Hume	Spanish	1042
Hume	Sri Lankan	2685
Hume	Vietnamese	2207
Hume	Welsh	486
Indigo		1167
Indigo	Australian	7444
Indigo	Australian Aboriginal	250
Indigo	Chinese	74
Indigo	Croatian	57
Indigo	Dutch	375
Indigo	English	7600
Indigo	Filipino	54
Indigo	French	96
Indigo	German	1081
Indigo	Greek	40
Indigo	Hungarian	44
Indigo	Indian	46
Indigo	Irish	2565
Indigo	Italian	426
Indigo	Lebanese	15
Indigo	Macedonian	9
Indigo	Maltese	37
Indigo	Maori	28
Indigo	NZ	69
Indigo	(Other)	692
Indigo	Polish	92
Indigo	Russian	13
Indigo	Samoan	3
Indigo	Scottish	2176
Indigo	Serbian	24
Indigo	South African	24
Indigo	Spanish	22
Indigo	Vietnamese	3
Indigo	Welsh	116
Kingston (Vic.)		6433
Kingston (Vic.)	Australian	42806
Kingston (Vic.)	Australian Aboriginal	744
Kingston (Vic.)	Chinese	10595
Kingston (Vic.)	Croatian	1255
Kingston (Vic.)	Dutch	2574
Kingston (Vic.)	English	48959
Kingston (Vic.)	Filipino	2072
Kingston (Vic.)	French	1231
Kingston (Vic.)	German	5129
Kingston (Vic.)	Greek	9415
Kingston (Vic.)	Hungarian	856
Kingston (Vic.)	Indian	6430
Kingston (Vic.)	Irish	16865
Kingston (Vic.)	Italian	8932
Kingston (Vic.)	Korean	494
Kingston (Vic.)	Lebanese	883
Kingston (Vic.)	Macedonian	301
Kingston (Vic.)	Maltese	1005
Kingston (Vic.)	Maori	550
Kingston (Vic.)	NZ	1264
Kingston (Vic.)	(Other)	22646
Kingston (Vic.)	Polish	2096
Kingston (Vic.)	Russian	1937
Kingston (Vic.)	Samoan	214
Kingston (Vic.)	Scottish	13565
Kingston (Vic.)	Serbian	876
Kingston (Vic.)	South African	1183
Kingston (Vic.)	Spanish	786
Kingston (Vic.)	Sri Lankan	1495
Kingston (Vic.)	Vietnamese	1980
Kingston (Vic.)	Welsh	919
Knox		5886
Knox	Australian	44244
Knox	Australian Aboriginal	1035
Knox	Chinese	22425
Knox	Croatian	841
Knox	Dutch	3735
Knox	English	47059
Knox	Filipino	2168
Knox	French	802
Knox	German	6017
Knox	Greek	3541
Knox	Hungarian	922
Knox	Indian	6901
Knox	Irish	12796
Knox	Italian	7641
Knox	Korean	1052
Knox	Lebanese	548
Knox	Macedonian	336
Knox	Maltese	983
Knox	Maori	498
Knox	NZ	918
Knox	(Other)	20811
Knox	Polish	1528
Knox	Russian	479
Knox	Samoan	218
Knox	Scottish	12366
Knox	Serbian	602
Knox	South African	973
Knox	Spanish	550
Knox	Sri Lankan	2968
Knox	Vietnamese	1527
Knox	Welsh	868
Latrobe (Vic.)		6374
Latrobe (Vic.)	Australian	30539
Latrobe (Vic.)	Australian Aboriginal	1528
Latrobe (Vic.)	Chinese	663
Latrobe (Vic.)	Croatian	280
Latrobe (Vic.)	Dutch	2885
Latrobe (Vic.)	English	30242
Latrobe (Vic.)	Filipino	872
Latrobe (Vic.)	French	230
Latrobe (Vic.)	German	3277
Latrobe (Vic.)	Greek	566
Latrobe (Vic.)	Hungarian	232
Latrobe (Vic.)	Indian	607
Latrobe (Vic.)	Irish	7458
Latrobe (Vic.)	Italian	3432
Latrobe (Vic.)	Korean	22
Latrobe (Vic.)	Lebanese	48
Latrobe (Vic.)	Macedonian	29
Latrobe (Vic.)	Maltese	1620
Latrobe (Vic.)	Maori	269
Latrobe (Vic.)	NZ	406
Latrobe (Vic.)	(Other)	4511
Latrobe (Vic.)	Polish	736
Latrobe (Vic.)	Russian	183
Latrobe (Vic.)	Samoan	83
Latrobe (Vic.)	Scottish	8305
Latrobe (Vic.)	Serbian	171
Latrobe (Vic.)	South African	143
Latrobe (Vic.)	Spanish	267
Latrobe (Vic.)	Sri Lankan	134
Latrobe (Vic.)	Vietnamese	114
Latrobe (Vic.)	Welsh	375
Loddon		840
Loddon	Australian	3059
Loddon	Australian Aboriginal	146
Loddon	Chinese	42
Loddon	Croatian	12
Loddon	Dutch	127
Loddon	English	3261
Loddon	Filipino	125
Loddon	French	15
Loddon	German	273
Loddon	Greek	31
Loddon	Hungarian	22
Loddon	Indian	31
Loddon	Irish	906
Loddon	Italian	132
Loddon	Lebanese	13
Loddon	Macedonian	7
Loddon	Maltese	35
Loddon	Maori	9
Loddon	NZ	30
Loddon	(Other)	210
Loddon	Polish	22
Loddon	Scottish	1018
Loddon	Serbian	4
Loddon	South African	4
Loddon	Spanish	20
Loddon	Vietnamese	7
Loddon	Welsh	36
Macedon Ranges		2756
Macedon Ranges	Australian	20663
Macedon Ranges	Australian Aboriginal	460
Macedon Ranges	Chinese	427
Macedon Ranges	Croatian	349
Macedon Ranges	Dutch	1036
Macedon Ranges	English	21710
Macedon Ranges	Filipino	195
Macedon Ranges	French	333
Macedon Ranges	German	2415
Macedon Ranges	Greek	472
Macedon Ranges	Hungarian	180
Macedon Ranges	Indian	247
Macedon Ranges	Irish	7876
Macedon Ranges	Italian	2400
Macedon Ranges	Korean	22
Macedon Ranges	Lebanese	95
Macedon Ranges	Macedonian	143
Macedon Ranges	Maltese	1184
Macedon Ranges	Maori	127
Macedon Ranges	NZ	369
Macedon Ranges	(Other)	3024
Macedon Ranges	Polish	571
Macedon Ranges	Russian	129
Macedon Ranges	Samoan	29
Macedon Ranges	Scottish	6684
Macedon Ranges	Serbian	96
Macedon Ranges	South African	178
Macedon Ranges	Spanish	132
Macedon Ranges	Sri Lankan	124
Macedon Ranges	Vietnamese	58
Macedon Ranges	Welsh	452
Manningham		4165
Manningham	Australian	21287
Manningham	Australian Aboriginal	295
Manningham	Chinese	33492
Manningham	Croatian	935
Manningham	Dutch	1399
Manningham	English	24140
Manningham	Filipino	839
Manningham	French	463
Manningham	German	2727
Manningham	Greek	9951
Manningham	Hungarian	389
Manningham	Indian	3594
Manningham	Irish	7118
Manningham	Italian	11968
Manningham	Korean	1206
Manningham	Lebanese	1187
Manningham	Macedonian	986
Manningham	Maltese	764
Manningham	Maori	128
Manningham	NZ	453
Manningham	(Other)	17704
Manningham	Polish	802
Manningham	Russian	353
Manningham	Samoan	45
Manningham	Scottish	6603
Manningham	Serbian	307
Manningham	South African	638
Manningham	Spanish	416
Manningham	Sri Lankan	758
Manningham	Vietnamese	1200
Manningham	Welsh	420
Mansfield		804
Mansfield	Australian	3970
Mansfield	Australian Aboriginal	102
Mansfield	Chinese	98
Mansfield	Croatian	39
Mansfield	Dutch	257
Mansfield	English	4290
Mansfield	Filipino	20
Mansfield	French	53
Mansfield	German	535
Mansfield	Greek	73
Mansfield	Hungarian	33
Mansfield	Indian	28
Mansfield	Irish	1452
Mansfield	Italian	258
Mansfield	Korean	6
Mansfield	Lebanese	17
Mansfield	Macedonian	16
Mansfield	Maltese	39
Mansfield	Maori	24
Mansfield	NZ	75
Mansfield	(Other)	536
Mansfield	Polish	73
Mansfield	Russian	22
Mansfield	Scottish	1323
Mansfield	Serbian	4
Mansfield	South African	26
Mansfield	Spanish	31
Mansfield	Vietnamese	11
Mansfield	Welsh	69
Maribyrnong		5459
Maribyrnong	Australian	17656
Maribyrnong	Australian Aboriginal	620
Maribyrnong	Chinese	7907
Maribyrnong	Croatian	1070
Maribyrnong	Dutch	1001
Maribyrnong	English	19923
Maribyrnong	Filipino	1860
Maribyrnong	French	476
Maribyrnong	German	2427
Maribyrnong	Greek	2644
Maribyrnong	Hungarian	275
Maribyrnong	Indian	2898
Maribyrnong	Irish	8354
Maribyrnong	Italian	4634
Maribyrnong	Korean	282
Maribyrnong	Lebanese	322
Maribyrnong	Macedonian	1123
Maribyrnong	Maltese	1073
Maribyrnong	Maori	343
Maribyrnong	NZ	708
Maribyrnong	(Other)	14212
Maribyrnong	Polish	969
Maribyrnong	Russian	272
Maribyrnong	Samoan	147
Maribyrnong	Scottish	6138
Maribyrnong	Serbian	652
Maribyrnong	South African	221
Maribyrnong	Spanish	593
Maribyrnong	Sri Lankan	288
Maribyrnong	Vietnamese	9680
Maribyrnong	Welsh	488
Maroondah		4384
Maroondah	Australian	37795
Maroondah	Australian Aboriginal	765
Maroondah	Chinese	9440
Maroondah	Croatian	600
Maroondah	Dutch	3292
Maroondah	English	41349
Maroondah	Filipino	1040
Maroondah	French	690
Maroondah	German	4860
Maroondah	Greek	1756
Maroondah	Hungarian	541
Maroondah	Indian	3264
Maroondah	Irish	12343
Maroondah	Italian	5270
Maroondah	Korean	524
Maroondah	Lebanese	269
Maroondah	Macedonian	265
Maroondah	Maltese	694
Maroondah	Maori	235
Maroondah	NZ	813
Maroondah	(Other)	13814
Maroondah	Polish	1079
Maroondah	Russian	362
Maroondah	Samoan	87
Maroondah	Scottish	11643
Maroondah	Serbian	281
Maroondah	South African	748
Maroondah	Spanish	399
Maroondah	Sri Lankan	784
Maroondah	Vietnamese	701
Maroondah	Welsh	757
Melbourne		12272
Melbourne	Australian	20729
Melbourne	Australian Aboriginal	782
Melbourne	Chinese	34461
Melbourne	Croatian	678
Melbourne	Dutch	1585
Melbourne	English	29034
Melbourne	Filipino	2894
Melbourne	French	1206
Melbourne	German	4035
Melbourne	Greek	1812
Melbourne	Hungarian	413
Melbourne	Indian	9943
Melbourne	Irish	11860
Melbourne	Italian	5958
Melbourne	Korean	2702
Melbourne	Lebanese	455
Melbourne	Macedonian	393
Melbourne	Maltese	741
Melbourne	Maori	461
Melbourne	NZ	850
Melbourne	(Other)	30746
Melbourne	Polish	1208
Melbourne	Russian	805
Melbourne	Samoan	147
Melbourne	Scottish	9176
Melbourne	Serbian	498
Melbourne	South African	423
Melbourne	Spanish	1281
Melbourne	Sri Lankan	768
Melbourne	Vietnamese	3628
Melbourne	Welsh	644
Melton		13278
Melton	Australian	37412
Melton	Australian Aboriginal	1794
Melton	Chinese	5043
Melton	Croatian	3119
Melton	Dutch	1405
Melton	English	33165
Melton	Filipino	8416
Melton	French	507
Melton	German	3709
Melton	Greek	3786
Melton	Hungarian	559
Melton	Indian	14299
Melton	Irish	7836
Melton	Italian	10687
Melton	Korean	282
Melton	Lebanese	1491
Melton	Macedonian	4377
Melton	Maltese	11643
Melton	Maori	1188
Melton	NZ	1029
Melton	(Other)	42901
Melton	Polish	1851
Melton	Russian	327
Melton	Samoan	2319
Melton	Scottish	7162
Melton	Serbian	1864
Melton	South African	393
Melton	Spanish	1447
Melton	Sri Lankan	1374
Melton	Vietnamese	4645
Melton	Welsh	467
Mildura		4842
Mildura	Australian	21007
Mildura	Australian Aboriginal	2477
Mildura	Chinese	1182
Mildura	Croatian	391
Mildura	Dutch	468
Mildura	English	20849
Mildura	Filipino	444
Mildura	French	184
Mildura	German	2912
Mildura	Greek	681
Mildura	Hungarian	155
Mildura	Indian	561
Mildura	Irish	4947
Mildura	Italian	4140
Mildura	Korean	70
Mildura	Lebanese	22
Mildura	Macedonian	22
Mildura	Maltese	128
Mildura	Maori	137
Mildura	NZ	224
Mildura	(Other)	4929
Mildura	Polish	208
Mildura	Russian	55
Mildura	Samoan	185
Mildura	Scottish	5143
Mildura	Serbian	38
Mildura	South African	100
Mildura	Spanish	91
Mildura	Sri Lankan	53
Mildura	Vietnamese	371
Mildura	Welsh	220
Mitchell		3324
Mitchell	Australian	19109
Mitchell	Australian Aboriginal	1024
Mitchell	Chinese	466
Mitchell	Croatian	273
Mitchell	Dutch	794
Mitchell	English	18005
Mitchell	Filipino	438
Mitchell	French	208
Mitchell	German	2004
Mitchell	Greek	658
Mitchell	Hungarian	120
Mitchell	Indian	1164
Mitchell	Irish	5819
Mitchell	Italian	2875
Mitchell	Korean	26
Mitchell	Lebanese	189
Mitchell	Macedonian	356
Mitchell	Maltese	1093
Mitchell	Maori	191
Mitchell	NZ	300
Mitchell	(Other)	4756
Mitchell	Polish	372
Mitchell	Russian	73
Mitchell	Samoan	174
Mitchell	Scottish	4660
Mitchell	Serbian	95
Mitchell	South African	114
Mitchell	Spanish	145
Mitchell	Sri Lankan	141
Mitchell	Vietnamese	85
Mitchell	Welsh	235
Moira		2369
Moira	Australian	12510
Moira	Australian Aboriginal	591
Moira	Chinese	345
Moira	Croatian	73
Moira	Dutch	465
Moira	English	12721
Moira	Filipino	228
Moira	French	70
Moira	German	1077
Moira	Greek	101
Moira	Hungarian	42
Moira	Indian	163
Moira	Irish	3876
Moira	Italian	1448
Moira	Korean	5
Moira	Lebanese	15
Moira	Macedonian	21
Moira	Maltese	152
Moira	Maori	93
Moira	NZ	142
Moira	(Other)	1208
Moira	Polish	120
Moira	Russian	35
Moira	Samoan	4
Moira	Scottish	3236
Moira	Serbian	26
Moira	South African	33
Moira	Spanish	40
Moira	Sri Lankan	15
Moira	Vietnamese	19
Moira	Welsh	113
Monash		8739
Monash	Australian	28122
Monash	Australian Aboriginal	555
Monash	Chinese	47232
Monash	Croatian	968
Monash	Dutch	1812
Monash	English	32033
Monash	Filipino	2223
Monash	French	894
Monash	German	3689
Monash	Greek	13223
Monash	Hungarian	752
Monash	Indian	15203
Monash	Irish	9983
Monash	Italian	9198
Monash	Korean	2508
Monash	Lebanese	615
Monash	Macedonian	376
Monash	Maltese	699
Monash	Maori	337
Monash	NZ	688
Monash	(Other)	32249
Monash	Polish	1662
Monash	Russian	1046
Monash	Samoan	164
Monash	Scottish	8979
Monash	Serbian	778
Monash	South African	670
Monash	Spanish	664
Monash	Sri Lankan	4741
Monash	Vietnamese	4156
Monash	Welsh	559
Moonee Valley		5158
Moonee Valley	Australian	28255
Moonee Valley	Australian Aboriginal	570
Moonee Valley	Chinese	6145
Moonee Valley	Croatian	2265
Moonee Valley	Dutch	1292
Moonee Valley	English	29209
Moonee Valley	Filipino	1307
Moonee Valley	French	611
Moonee Valley	German	3502
Moonee Valley	Greek	6415
Moonee Valley	Hungarian	385
Moonee Valley	Indian	3469
Moonee Valley	Irish	13801
Moonee Valley	Italian	21188
Moonee Valley	Korean	308
Moonee Valley	Lebanese	1292
Moonee Valley	Macedonian	1218
Moonee Valley	Maltese	3281
Moonee Valley	Maori	250
Moonee Valley	NZ	674
Moonee Valley	(Other)	17718
Moonee Valley	Polish	1491
Moonee Valley	Russian	412
Moonee Valley	Samoan	99
Moonee Valley	Scottish	8849
Moonee Valley	Serbian	636
Moonee Valley	South African	289
Moonee Valley	Spanish	795
Moonee Valley	Sri Lankan	649
Moonee Valley	Vietnamese	3358
Moonee Valley	Welsh	508
Moorabool		1989
Moorabool	Australian	14769
Moorabool	Australian Aboriginal	526
Moorabool	Chinese	264
Moorabool	Croatian	336
Moorabool	Dutch	852
Moorabool	English	14602
Moorabool	Filipino	215
Moorabool	French	145
Moorabool	German	1605
Moorabool	Greek	322
Moorabool	Hungarian	163
Moorabool	Indian	655
Moorabool	Irish	4971
Moorabool	Italian	1488
Moorabool	Korean	18
Moorabool	Lebanese	71
Moorabool	Macedonian	117
Moorabool	Maltese	1474
Moorabool	Maori	142
Moorabool	NZ	277
Moorabool	(Other)	2806
Moorabool	Polish	427
Moorabool	Russian	81
Moorabool	Samoan	81
Moorabool	Scottish	4278
Moorabool	Serbian	191
Moorabool	South African	98
Moorabool	Spanish	126
Moorabool	Sri Lankan	71
Moorabool	Vietnamese	86
Moorabool	Welsh	195
Moreland		8805
Moreland	Australian	36696
Moreland	Australian Aboriginal	1054
Moreland	Chinese	6465
Moreland	Croatian	1512
Moreland	Dutch	2086
Moreland	English	40133
Moreland	Filipino	2038
Moreland	French	1131
Moreland	German	5138
Moreland	Greek	10070
Moreland	Hungarian	561
Moreland	Indian	5519
Moreland	Irish	17957
Moreland	Italian	25653
Moreland	Korean	411
Moreland	Lebanese	6511
Moreland	Macedonian	780
Moreland	Maltese	2884
Moreland	Maori	600
Moreland	NZ	1232
Moreland	(Other)	34773
Moreland	Polish	1822
Moreland	Russian	583
Moreland	Samoan	243
Moreland	Scottish	13050
Moreland	Serbian	630
Moreland	South African	411
Moreland	Spanish	1082
Moreland	Sri Lankan	944
Moreland	Vietnamese	2014
Moreland	Welsh	883
Mornington Peninsula		9531
Mornington Peninsula	Australian	63169
Mornington Peninsula	Australian Aboriginal	1618
Mornington Peninsula	Chinese	1458
Mornington Peninsula	Croatian	937
Mornington Peninsula	Dutch	4150
Mornington Peninsula	English	76447
Mornington Peninsula	Filipino	751
Mornington Peninsula	French	1138
Mornington Peninsula	German	6686
Mornington Peninsula	Greek	2720
Mornington Peninsula	Hungarian	604
Mornington Peninsula	Indian	804
Mornington Peninsula	Irish	21188
Mornington Peninsula	Italian	7896
Mornington Peninsula	Korean	73
Mornington Peninsula	Lebanese	292
Mornington Peninsula	Macedonian	333
Mornington Peninsula	Maltese	984
Mornington Peninsula	Maori	492
Mornington Peninsula	NZ	1309
Mornington Peninsula	(Other)	9923
Mornington Peninsula	Polish	1307
Mornington Peninsula	Russian	456
Mornington Peninsula	Samoan	109
Mornington Peninsula	Scottish	20607
Mornington Peninsula	Serbian	332
Mornington Peninsula	South African	734
Mornington Peninsula	Spanish	530
Mornington Peninsula	Sri Lankan	419
Mornington Peninsula	Vietnamese	182
Mornington Peninsula	Welsh	1366
Mount Alexander		2028
Mount Alexander	Australian	7308
Mount Alexander	Australian Aboriginal	221
Mount Alexander	Chinese	140
Mount Alexander	Croatian	49
Mount Alexander	Dutch	399
Mount Alexander	English	8862
Mount Alexander	Filipino	46
Mount Alexander	French	130
Mount Alexander	German	995
Mount Alexander	Greek	141
Mount Alexander	Hungarian	93
Mount Alexander	Indian	84
Mount Alexander	Irish	3269
Mount Alexander	Italian	638
Mount Alexander	Lebanese	11
Mount Alexander	Macedonian	11
Mount Alexander	Maltese	113
Mount Alexander	Maori	37
Mount Alexander	NZ	137
Mount Alexander	(Other)	1158
Mount Alexander	Polish	149
Mount Alexander	Russian	45
Mount Alexander	Samoan	8
Mount Alexander	Scottish	2898
Mount Alexander	Serbian	20
Mount Alexander	South African	36
Mount Alexander	Spanish	32
Mount Alexander	Sri Lankan	29
Mount Alexander	Vietnamese	24
Mount Alexander	Welsh	210
Moyne		1152
Moyne	Australian	7238
Moyne	Australian Aboriginal	273
Moyne	Chinese	58
Moyne	Croatian	35
Moyne	Dutch	344
Moyne	English	7063
Moyne	Filipino	131
Moyne	French	63
Moyne	German	772
Moyne	Greek	53
Moyne	Hungarian	15
Moyne	Indian	25
Moyne	Irish	3441
Moyne	Italian	189
Moyne	Lebanese	4
Moyne	Macedonian	12
Moyne	Maltese	67
Moyne	Maori	88
Moyne	NZ	144
Moyne	(Other)	447
Moyne	Polish	37
Moyne	Russian	22
Moyne	Samoan	4
Moyne	Scottish	2296
Moyne	Serbian	7
Moyne	South African	46
Moyne	Spanish	27
Moyne	Sri Lankan	6
Moyne	Vietnamese	5
Moyne	Welsh	101
Murrindindi		1404
Murrindindi	Australian	5929
Murrindindi	Australian Aboriginal	227
Murrindindi	Chinese	82
Murrindindi	Croatian	51
Murrindindi	Dutch	374
Murrindindi	English	6587
Murrindindi	Filipino	50
Murrindindi	French	90
Murrindindi	German	663
Murrindindi	Greek	93
Murrindindi	Hungarian	68
Murrindindi	Indian	46
Murrindindi	Irish	1834
Murrindindi	Italian	490
Murrindindi	Korean	5
Murrindindi	Lebanese	10
Murrindindi	Macedonian	29
Murrindindi	Maltese	90
Murrindindi	Maori	13
Murrindindi	NZ	116
Murrindindi	(Other)	683
Murrindindi	Polish	85
Murrindindi	Russian	40
Murrindindi	Scottish	1934
Murrindindi	Serbian	17
Murrindindi	South African	46
Murrindindi	Spanish	42
Murrindindi	Sri Lankan	16
Murrindindi	Vietnamese	15
Murrindindi	Welsh	82
Nillumbik		1933
Nillumbik	Australian	22750
Nillumbik	Australian Aboriginal	353
Nillumbik	Chinese	1572
Nillumbik	Croatian	479
Nillumbik	Dutch	1316
Nillumbik	English	25098
Nillumbik	Filipino	248
Nillumbik	French	430
Nillumbik	German	2702
Nillumbik	Greek	1711
Nillumbik	Hungarian	276
Nillumbik	Indian	638
Nillumbik	Irish	8551
Nillumbik	Italian	5697
Nillumbik	Korean	58
Nillumbik	Lebanese	229
Nillumbik	Macedonian	680
Nillumbik	Maltese	913
Nillumbik	Maori	82
Nillumbik	NZ	422
Nillumbik	(Other)	5303
Nillumbik	Polish	596
Nillumbik	Russian	187
Nillumbik	Samoan	31
Nillumbik	Scottish	7363
Nillumbik	Serbian	222
Nillumbik	South African	323
Nillumbik	Spanish	216
Nillumbik	Sri Lankan	253
Nillumbik	Vietnamese	155
Nillumbik	Welsh	452
Northern Grampians		1103
Northern Grampians	Australian	4952
Northern Grampians	Australian Aboriginal	168
Northern Grampians	Chinese	119
Northern Grampians	Croatian	23
Northern Grampians	Dutch	195
Northern Grampians	English	4990
Northern Grampians	Filipino	164
Northern Grampians	French	36
Northern Grampians	German	553
Northern Grampians	Greek	40
Northern Grampians	Hungarian	32
Northern Grampians	Indian	58
Northern Grampians	Irish	1276
Northern Grampians	Italian	213
Northern Grampians	Korean	3
Northern Grampians	Lebanese	8
Northern Grampians	Maltese	37
Northern Grampians	Maori	16
Northern Grampians	NZ	48
Northern Grampians	(Other)	558
Northern Grampians	Polish	27
Northern Grampians	Russian	7
Northern Grampians	Samoan	14
Northern Grampians	Scottish	1392
Northern Grampians	Serbian	19
Northern Grampians	South African	23
Northern Grampians	Spanish	15
Northern Grampians	Sri Lankan	3
Northern Grampians	Vietnamese	8
Northern Grampians	Welsh	46
Port Phillip		7045
Port Phillip	Australian	23299
Port Phillip	Australian Aboriginal	512
Port Phillip	Chinese	4717
Port Phillip	Croatian	798
Port Phillip	Dutch	1693
Port Phillip	English	33099
Port Phillip	Filipino	925
Port Phillip	French	1510
Port Phillip	German	4363
Port Phillip	Greek	4294
Port Phillip	Hungarian	614
Port Phillip	Indian	2609
Port Phillip	Irish	14316
Port Phillip	Italian	5877
Port Phillip	Korean	397
Port Phillip	Lebanese	367
Port Phillip	Macedonian	388
Port Phillip	Maltese	713
Port Phillip	Maori	451
Port Phillip	NZ	900
Port Phillip	(Other)	16145
Port Phillip	Polish	2046
Port Phillip	Russian	1255
