LGA_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Nambucca Valley	0-14		1	2015	20
Nambucca Valley	0-14		1	2016	5
Nambucca Valley	0-14		1	2017	4
Nambucca Valley	0-14		1	2018	3
Nambucca Valley	0-14		1	2019	9
Nambucca Valley	0-14	Speaks English well or very well	0	2010	3
Nambucca Valley	0-14	Speaks English well or very well	0	2019	6
Nambucca Valley	15-24		1	2005	9
Nambucca Valley	15-24		1	2010	10
Nambucca Valley	15-24	Speaks English well or very well	0	2015	6
Nambucca Valley	15-24	Speaks English well or very well	0	2017	4
Nambucca Valley	15-24	Speaks English well or very well	0	2019	3
Nambucca Valley	25-34		1		6
Nambucca Valley	25-34		1	2005	18
Nambucca Valley	25-34		1	2010	6
Nambucca Valley	25-34		1	2015	13
Nambucca Valley	25-34		1	2018	6
Nambucca Valley	25-34		1	2019	5
Nambucca Valley	25-34		1	2020	3
Nambucca Valley	25-34	Speaks English not well or not at all	0	2010	3
Nambucca Valley	25-34	Speaks English not well or not at all	0	2018	3
Nambucca Valley	25-34	Speaks English not well or not at all	0	2019	4
Nambucca Valley	25-34	Speaks English well or very well	0	2005	3
Nambucca Valley	25-34	Speaks English well or very well	0	2010	7
Nambucca Valley	25-34	Speaks English well or very well	0	2015	10
Nambucca Valley	25-34	Speaks English well or very well	0	2016	6
Nambucca Valley	25-34	Speaks English well or very well	0	2017	9
Nambucca Valley	25-34	Speaks English well or very well	0	2018	9
Nambucca Valley	25-34	Speaks English well or very well	0	2019	14
Nambucca Valley	25-34	Speaks English well or very well	0	2020	7
Nambucca Valley	35-44		1		10
Nambucca Valley	35-44		1	2005	46
Nambucca Valley	35-44		1	2010	8
Nambucca Valley	35-44		1	2015	7
Nambucca Valley	35-44		1	2017	6
Nambucca Valley	35-44		1	2019	5
Nambucca Valley	35-44	Speaks English not well or not at all	0	2005	3
Nambucca Valley	35-44	Speaks English well or very well	0	2005	16
Nambucca Valley	35-44	Speaks English well or very well	0	2010	30
Nambucca Valley	35-44	Speaks English well or very well	0	2015	15
Nambucca Valley	35-44	Speaks English well or very well	0	2017	3
Nambucca Valley	35-44	Speaks English well or very well	0	2019	3
Nambucca Valley	45-54		1		7
Nambucca Valley	45-54		1	2005	137
Nambucca Valley	45-54		1	2010	17
Nambucca Valley	45-54		1	2015	13
Nambucca Valley	45-54	Speaks English not well or not at all	0	2005	4
Nambucca Valley	45-54	Speaks English well or very well	0	2005	18
Nambucca Valley	45-54	Speaks English well or very well	0	2010	15
Nambucca Valley	45-54	Speaks English well or very well	0	2015	3
Nambucca Valley	45-54	Speaks English well or very well	0	2016	3
Nambucca Valley	45-54	Speaks English well or very well	0	2019	4
Nambucca Valley	55-64		1		8
Nambucca Valley	55-64		1	2005	337
Nambucca Valley	55-64		1	2010	10
Nambucca Valley	55-64		1	2015	3
Nambucca Valley	55-64		1	2016	7
Nambucca Valley	55-64	Speaks English well or very well	0	2005	42
Nambucca Valley	65-74		1		18
Nambucca Valley	65-74		1	2005	461
Nambucca Valley	65-74		1	2010	5
Nambucca Valley	65-74	Speaks English not well or not at all	0	2005	7
Nambucca Valley	65-74	Speaks English well or very well	0		4
Nambucca Valley	65-74	Speaks English well or very well	0	2005	37
Nambucca Valley	75-84				3
Nambucca Valley	75-84			2005	4
Nambucca Valley	75-84		1		29
Nambucca Valley	75-84		1	2005	297
Nambucca Valley	75-84		1	2010	10
Nambucca Valley	75-84	Speaks English well or very well	0	2005	15
Nambucca Valley	85+		1		7
Nambucca Valley	85+		1	2005	64
Nambucca Valley	85+	Speaks English well or very well	0	2005	9
Narrabri	0-14		1	2010	7
Narrabri	0-14		1	2015	6
Narrabri	0-14		1	2017	5
Narrabri	0-14	Speaks English well or very well	0	2017	4
Narrabri	15-24		1	2019	4
Narrabri	15-24	Speaks English well or very well	0	2010	5
Narrabri	15-24	Speaks English well or very well	0	2019	8
Narrabri	15-24	Speaks English well or very well	0	2020	3
Narrabri	25-34		1	2005	3
Narrabri	25-34		1	2010	3
Narrabri	25-34		1	2015	12
Narrabri	25-34		1	2017	5
Narrabri	25-34		1	2018	3
Narrabri	25-34		1	2019	3
Narrabri	25-34		1	2020	4
Narrabri	25-34	Speaks English not well or not at all	0	2019	4
Narrabri	25-34	Speaks English well or very well	0	2005	3
Narrabri	25-34	Speaks English well or very well	0	2010	6
Narrabri	25-34	Speaks English well or very well	0	2015	21
Narrabri	25-34	Speaks English well or very well	0	2016	8
Narrabri	25-34	Speaks English well or very well	0	2017	6
Narrabri	25-34	Speaks English well or very well	0	2018	9
Narrabri	25-34	Speaks English well or very well	0	2019	13
Narrabri	25-34	Speaks English well or very well	0	2020	12
Narrabri	35-44		1		3
Narrabri	35-44		1	2005	20
Narrabri	35-44		1	2010	16
Narrabri	35-44	Speaks English not well or not at all	0	2010	3
Narrabri	35-44	Speaks English not well or not at all	0	2016	3
Narrabri	35-44	Speaks English not well or not at all	0	2018	3
Narrabri	35-44	Speaks English well or very well	0	2005	3
Narrabri	35-44	Speaks English well or very well	0	2010	7
Narrabri	35-44	Speaks English well or very well	0	2015	13
Narrabri	35-44	Speaks English well or very well	0	2016	6
Narrabri	35-44	Speaks English well or very well	0	2017	5
Narrabri	35-44	Speaks English well or very well	0	2018	6
Narrabri	45-54		1		5
Narrabri	45-54		1	2005	45
Narrabri	45-54		1	2010	8
Narrabri	45-54		1	2015	3
Narrabri	45-54	Speaks English not well or not at all	0	2016	3
Narrabri	45-54	Speaks English well or very well	0	2005	6
Narrabri	45-54	Speaks English well or very well	0	2010	7
Narrabri	45-54	Speaks English well or very well	0	2015	6
Narrabri	55-64		1		5
Narrabri	55-64		1	2005	55
Narrabri	55-64		1	2015	4
Narrabri	55-64	Speaks English well or very well	0	2005	15
Narrabri	55-64	Speaks English well or very well	0	2010	6
Narrabri	55-64	Speaks English well or very well	0	2015	4
Narrabri	55-64	Speaks English well or very well	0	2021	3
Narrabri	65-74		1		3
Narrabri	65-74		1	2005	59
Narrabri	65-74		1	2010	4
Narrabri	65-74	Speaks English well or very well	0	2005	8
Narrabri	75-84				4
Narrabri	75-84		1		6
Narrabri	75-84		1	2005	34
Narrabri	75-84	Speaks English well or very well	0	2005	4
Narrabri	85+		1	2005	12
Narrandera	0-14		1	2015	3
Narrandera	0-14		1	2019	6
Narrandera	0-14	Speaks English well or very well	0		5
Narrandera	0-14	Speaks English well or very well	0	2018	5
Narrandera	0-14	Speaks English well or very well	0	2020	4
Narrandera	15-24		1		3
Narrandera	15-24		1	2021	3
Narrandera	15-24	Speaks English well or very well	0	2015	3
Narrandera	15-24	Speaks English well or very well	0	2019	9
Narrandera	25-34		1	2005	4
Narrandera	25-34		1	2010	3
Narrandera	25-34		1	2015	3
Narrandera	25-34		1	2016	3
Narrandera	25-34	Speaks English well or very well	0	2005	3
Narrandera	25-34	Speaks English well or very well	0	2015	9
Narrandera	25-34	Speaks English well or very well	0	2016	3
Narrandera	25-34	Speaks English well or very well	0	2017	3
Narrandera	25-34	Speaks English well or very well	0	2018	8
Narrandera	25-34	Speaks English well or very well	0	2019	7
Narrandera	25-34	Speaks English well or very well	0	2020	5
Narrandera	35-44		1	2005	8
Narrandera	35-44		1	2010	4
Narrandera	35-44		1	2015	3
Narrandera	35-44		1	2019	3
Narrandera	35-44	Speaks English well or very well	0		3
Narrandera	35-44	Speaks English well or very well	0	2015	5
Narrandera	35-44	Speaks English well or very well	0	2016	3
Narrandera	35-44	Speaks English well or very well	0	2018	6
Narrandera	35-44	Speaks English well or very well	0	2019	5
Narrandera	45-54		1	2005	16
Narrandera	45-54	Speaks English not well or not at all	0	2010	6
Narrandera	45-54	Speaks English well or very well	0	2005	9
Narrandera	45-54	Speaks English well or very well	0	2010	3
Narrandera	45-54	Speaks English well or very well	0	2015	9
Narrandera	45-54	Speaks English well or very well	0	2019	3
Narrandera	55-64		1		6
Narrandera	55-64		1	2005	36
Narrandera	55-64	Speaks English well or very well	0	2005	3
Narrandera	65-74		1	2005	33
Narrandera	65-74	Speaks English well or very well	0	2005	5
Narrandera	75-84		1	2005	17
Narrandera	85+		1	2005	5
Narromine	0-14		1	2017	4
Narromine	0-14		1	2018	3
Narromine	0-14	Speaks English well or very well	0	2010	3
Narromine	15-24		1	2005	6
Narromine	15-24		1	2010	3
Narromine	15-24	Speaks English well or very well	0	2015	4
Narromine	15-24	Speaks English well or very well	0	2016	3
Narromine	25-34		1	2005	6
Narromine	25-34		1	2015	6
Narromine	25-34		1	2019	3
Narromine	25-34	Speaks English well or very well	0	2010	3
Narromine	25-34	Speaks English well or very well	0	2015	4
Narromine	25-34	Speaks English well or very well	0	2019	4
Narromine	35-44		1	2005	11
Narromine	35-44		1	2010	3
Narromine	35-44		1	2015	6
Narromine	35-44	Speaks English well or very well	0	2016	5
Narromine	35-44	Speaks English well or very well	0	2018	3
Narromine	45-54		1	2005	19
Narromine	45-54		1	2015	5
Narromine	45-54	Speaks English well or very well	0	2010	5
Narromine	55-64		1	2005	24
Narromine	55-64	Speaks English well or very well	0	2005	5
Narromine	65-74		1	2005	42
Narromine	65-74	Speaks English well or very well	0	2005	8
Narromine	75-84		1	2005	36
Narromine	85+		1	2005	5
Newcastle	0-14		0	2016	4
Newcastle	0-14		0	2021	3
Newcastle	0-14		1		19
Newcastle	0-14		1	2010	79
Newcastle	0-14		1	2015	236
Newcastle	0-14		1	2016	42
Newcastle	0-14		1	2017	48
Newcastle	0-14		1	2018	61
Newcastle	0-14		1	2019	71
Newcastle	0-14		1	2020	42
Newcastle	0-14		1	2021	34
Newcastle	0-14	Speaks English not well or not at all	0		14
Newcastle	0-14	Speaks English not well or not at all	0	2015	6
Newcastle	0-14	Speaks English not well or not at all	0	2016	4
Newcastle	0-14	Speaks English not well or not at all	0	2017	7
Newcastle	0-14	Speaks English not well or not at all	0	2018	15
Newcastle	0-14	Speaks English not well or not at all	0	2019	38
Newcastle	0-14	Speaks English not well or not at all	0	2020	21
Newcastle	0-14	Speaks English not well or not at all	0	2021	11
Newcastle	0-14	Speaks English well or very well	0		26
Newcastle	0-14	Speaks English well or very well	0	2010	48
Newcastle	0-14	Speaks English well or very well	0	2015	261
Newcastle	0-14	Speaks English well or very well	0	2016	119
Newcastle	0-14	Speaks English well or very well	0	2017	102
Newcastle	0-14	Speaks English well or very well	0	2018	148
Newcastle	0-14	Speaks English well or very well	0	2019	138
Newcastle	0-14	Speaks English well or very well	0	2020	48
Newcastle	0-14	Speaks English well or very well	0	2021	23
Newcastle	15-24				4
Newcastle	15-24			2017	3
Newcastle	15-24		1		24
Newcastle	15-24		1	2005	261
Newcastle	15-24		1	2010	322
Newcastle	15-24		1	2015	149
Newcastle	15-24		1	2016	32
Newcastle	15-24		1	2017	29
Newcastle	15-24		1	2018	43
Newcastle	15-24		1	2019	48
Newcastle	15-24		1	2020	35
Newcastle	15-24		1	2021	10
Newcastle	15-24	Speaks English not well or not at all	0		3
Newcastle	15-24	Speaks English not well or not at all	0	2005	8
Newcastle	15-24	Speaks English not well or not at all	0	2016	3
Newcastle	15-24	Speaks English not well or not at all	0	2017	7
Newcastle	15-24	Speaks English not well or not at all	0	2018	23
Newcastle	15-24	Speaks English not well or not at all	0	2019	26
Newcastle	15-24	Speaks English not well or not at all	0	2020	12
Newcastle	15-24	Speaks English not well or not at all	0	2021	5
Newcastle	15-24	Speaks English well or very well	0		29
Newcastle	15-24	Speaks English well or very well	0	2005	90
Newcastle	15-24	Speaks English well or very well	0	2010	233
Newcastle	15-24	Speaks English well or very well	0	2015	252
Newcastle	15-24	Speaks English well or very well	0	2016	115
Newcastle	15-24	Speaks English well or very well	0	2017	168
Newcastle	15-24	Speaks English well or very well	0	2018	200
Newcastle	15-24	Speaks English well or very well	0	2019	258
Newcastle	15-24	Speaks English well or very well	0	2020	104
Newcastle	15-24	Speaks English well or very well	0	2021	14
Newcastle	25-34				9
Newcastle	25-34		1		33
Newcastle	25-34		1	2005	541
Newcastle	25-34		1	2010	178
Newcastle	25-34		1	2015	365
Newcastle	25-34		1	2016	87
Newcastle	25-34		1	2017	98
Newcastle	25-34		1	2018	101
Newcastle	25-34		1	2019	137
Newcastle	25-34		1	2020	71
Newcastle	25-34		1	2021	19
Newcastle	25-34	Speaks English not well or not at all	0		10
Newcastle	25-34	Speaks English not well or not at all	0	2010	12
Newcastle	25-34	Speaks English not well or not at all	0	2015	75
Newcastle	25-34	Speaks English not well or not at all	0	2016	36
Newcastle	25-34	Speaks English not well or not at all	0	2017	31
Newcastle	25-34	Speaks English not well or not at all	0	2018	48
Newcastle	25-34	Speaks English not well or not at all	0	2019	47
Newcastle	25-34	Speaks English not well or not at all	0	2020	14
Newcastle	25-34	Speaks English not well or not at all	0	2021	6
Newcastle	25-34	Speaks English well or very well	0		36
Newcastle	25-34	Speaks English well or very well	0	2005	195
Newcastle	25-34	Speaks English well or very well	0	2010	334
Newcastle	25-34	Speaks English well or very well	0	2015	773
Newcastle	25-34	Speaks English well or very well	0	2016	284
Newcastle	25-34	Speaks English well or very well	0	2017	363
Newcastle	25-34	Speaks English well or very well	0	2018	406
Newcastle	25-34	Speaks English well or very well	0	2019	360
Newcastle	25-34	Speaks English well or very well	0	2020	128
Newcastle	25-34	Speaks English well or very well	0	2021	25
Newcastle	35-44				11
Newcastle	35-44		1		27
Newcastle	35-44		1	2005	788
Newcastle	35-44		1	2010	425
Newcastle	35-44		1	2015	271
Newcastle	35-44		1	2016	34
Newcastle	35-44		1	2017	38
Newcastle	35-44		1	2018	44
Newcastle	35-44		1	2019	49
Newcastle	35-44		1	2020	7
Newcastle	35-44		1	2021	14
Newcastle	35-44	Speaks English not well or not at all	0		16
Newcastle	35-44	Speaks English not well or not at all	0	2005	18
Newcastle	35-44	Speaks English not well or not at all	0	2010	46
Newcastle	35-44	Speaks English not well or not at all	0	2015	81
Newcastle	35-44	Speaks English not well or not at all	0	2016	40
Newcastle	35-44	Speaks English not well or not at all	0	2017	52
Newcastle	35-44	Speaks English not well or not at all	0	2018	25
Newcastle	35-44	Speaks English not well or not at all	0	2019	35
Newcastle	35-44	Speaks English not well or not at all	0	2020	15
Newcastle	35-44	Speaks English not well or not at all	0	2021	3
Newcastle	35-44	Speaks English well or very well	0		20
Newcastle	35-44	Speaks English well or very well	0	2005	429
Newcastle	35-44	Speaks English well or very well	0	2010	678
Newcastle	35-44	Speaks English well or very well	0	2015	697
Newcastle	35-44	Speaks English well or very well	0	2016	159
Newcastle	35-44	Speaks English well or very well	0	2017	155
Newcastle	35-44	Speaks English well or very well	0	2018	133
Newcastle	35-44	Speaks English well or very well	0	2019	119
Newcastle	35-44	Speaks English well or very well	0	2020	62
Newcastle	35-44	Speaks English well or very well	0	2021	27
Newcastle	45-54				10
Newcastle	45-54		0	2017	4
Newcastle	45-54		1		21
Newcastle	45-54		1	2005	1338
Newcastle	45-54		1	2010	223
Newcastle	45-54		1	2015	137
Newcastle	45-54		1	2016	23
Newcastle	45-54		1	2017	18
Newcastle	45-54		1	2018	12
Newcastle	45-54		1	2019	12
Newcastle	45-54		1	2020	11
Newcastle	45-54		1	2021	6
Newcastle	45-54	Speaks English not well or not at all	0		13
Newcastle	45-54	Speaks English not well or not at all	0	2005	49
Newcastle	45-54	Speaks English not well or not at all	0	2010	43
Newcastle	45-54	Speaks English not well or not at all	0	2015	34
Newcastle	45-54	Speaks English not well or not at all	0	2016	12
Newcastle	45-54	Speaks English not well or not at all	0	2017	25
Newcastle	45-54	Speaks English not well or not at all	0	2018	19
Newcastle	45-54	Speaks English not well or not at all	0	2019	25
Newcastle	45-54	Speaks English not well or not at all	0	2020	3
Newcastle	45-54	Speaks English well or very well	0		15
Newcastle	45-54	Speaks English well or very well	0	2005	604
Newcastle	45-54	Speaks English well or very well	0	2010	327
Newcastle	45-54	Speaks English well or very well	0	2015	201
Newcastle	45-54	Speaks English well or very well	0	2016	34
Newcastle	45-54	Speaks English well or very well	0	2017	26
Newcastle	45-54	Speaks English well or very well	0	2018	29
Newcastle	45-54	Speaks English well or very well	0	2019	23
Newcastle	45-54	Speaks English well or very well	0	2020	9
Newcastle	55-64				7
Newcastle	55-64		1		33
Newcastle	55-64		1	2005	1691
Newcastle	55-64		1	2010	77
Newcastle	55-64		1	2015	39
Newcastle	55-64		1	2016	5
Newcastle	55-64		1	2017	12
Newcastle	55-64		1	2018	4
Newcastle	55-64		1	2019	7
Newcastle	55-64		1	2020	5
Newcastle	55-64		1	2021	3
Newcastle	55-64	Speaks English not well or not at all	0		7
Newcastle	55-64	Speaks English not well or not at all	0	2005	90
Newcastle	55-64	Speaks English not well or not at all	0	2010	30
Newcastle	55-64	Speaks English not well or not at all	0	2015	20
Newcastle	55-64	Speaks English not well or not at all	0	2016	8
Newcastle	55-64	Speaks English not well or not at all	0	2017	12
Newcastle	55-64	Speaks English not well or not at all	0	2018	3
Newcastle	55-64	Speaks English not well or not at all	0	2019	19
Newcastle	55-64	Speaks English not well or not at all	0	2020	10
Newcastle	55-64	Speaks English well or very well	0		15
Newcastle	55-64	Speaks English well or very well	0	2005	708
Newcastle	55-64	Speaks English well or very well	0	2010	68
Newcastle	55-64	Speaks English well or very well	0	2015	37
Newcastle	55-64	Speaks English well or very well	0	2016	3
Newcastle	55-64	Speaks English well or very well	0	2018	3
Newcastle	55-64	Speaks English well or very well	0	2019	8
Newcastle	65-74				14
Newcastle	65-74		0	2005	4
Newcastle	65-74		1		40
Newcastle	65-74		1	2005	1606
