LGA_NAME21	Religion	Denomination	Sex	persons
Walcha	Christianity	Pentecostal	M	6
Walcha	Christianity	Presbyterian Reformed	F	136
Walcha	Christianity	Presbyterian Reformed	M	124
Walcha	Christianity	Salvation Army	M	3
Walcha	Christianity	Seventh Day Adventist	M	5
Walcha	Christianity	Uniting Church	F	16
Walcha	Christianity	Uniting Church	M	12
Walcha	No religion		F	361
Walcha	No religion		M	433
Walgett	(Other)		F	722
Walgett	(Other)		M	701
Walgett	(Other)	(Other)	F	7
Walgett	(Other)	Other spiritual beliefs	M	4
Walgett	(Other)	Secular beliefs	F	3
Walgett	(Other)	Secular beliefs	M	7
Walgett	(Other)	Sikhism	F	6
Walgett	Buddhism		F	16
Walgett	Buddhism		M	10
Walgett	Christianity		F	33
Walgett	Christianity		M	27
Walgett	Christianity	(Other)	M	4
Walgett	Christianity	Anglican	F	426
Walgett	Christianity	Anglican	M	429
Walgett	Christianity	Baptist	F	16
Walgett	Christianity	Baptist	M	13
Walgett	Christianity	Catholic	F	437
Walgett	Christianity	Catholic	M	470
Walgett	Christianity	Eastern Orthodox	F	21
Walgett	Christianity	Eastern Orthodox	M	27
Walgett	Christianity	Jehovah's Witnesses	F	11
Walgett	Christianity	Jehovah's Witnesses	M	10
Walgett	Christianity	Latter Day Saints	F	3
Walgett	Christianity	Lutheran	F	3
Walgett	Christianity	Lutheran	M	6
Walgett	Christianity	Oriental Orthodox	F	3
Walgett	Christianity	Pentecostal	F	5
Walgett	Christianity	Presbyterian Reformed	F	93
Walgett	Christianity	Presbyterian Reformed	M	81
Walgett	Christianity	Protestant (Other)	F	4
Walgett	Christianity	Protestant (Other)	M	8
Walgett	Christianity	Salvation Army	F	5
Walgett	Christianity	Salvation Army	M	7
Walgett	Christianity	Seventh Day Adventist	F	11
Walgett	Christianity	Seventh Day Adventist	M	8
Walgett	Christianity	Uniting Church	F	30
Walgett	Christianity	Uniting Church	M	14
Walgett	Hinduism		F	10
Walgett	Hinduism		M	10
Walgett	Islam		F	6
Walgett	Islam		M	10
Walgett	No religion		F	724
Walgett	No religion		M	812
Warren	(Other)		F	157
Warren	(Other)		M	154
Warren	Buddhism		F	3
Warren	Christianity		F	11
Warren	Christianity		M	3
Warren	Christianity	Anglican	F	360
Warren	Christianity	Anglican	M	316
Warren	Christianity	Baptist	F	5
Warren	Christianity	Baptist	M	6
Warren	Christianity	Catholic	F	404
Warren	Christianity	Catholic	M	365
Warren	Christianity	Churches Of Christ	M	6
Warren	Christianity	Lutheran	F	4
Warren	Christianity	Lutheran	M	6
Warren	Christianity	Oriental Orthodox	M	5
Warren	Christianity	Pentecostal	F	6
Warren	Christianity	Pentecostal	M	4
Warren	Christianity	Presbyterian Reformed	F	89
Warren	Christianity	Presbyterian Reformed	M	81
Warren	Christianity	Protestant (Other)	M	3
Warren	Christianity	Uniting Church	F	25
Warren	Christianity	Uniting Church	M	35
Warren	Islam		F	6
Warren	Islam		M	11
Warren	No religion		F	214
Warren	No religion		M	268
Warrumbungle Shire	(Other)		F	688
Warrumbungle Shire	(Other)		M	686
Warrumbungle Shire	(Other)	(Other)	F	13
Warrumbungle Shire	(Other)	(Other)	M	11
Warrumbungle Shire	(Other)	Australian Aboriginal Traditional	M	3
Warrumbungle Shire	(Other)	Other spiritual beliefs	F	6
Warrumbungle Shire	(Other)	Other spiritual beliefs	M	5
Warrumbungle Shire	(Other)	Secular beliefs	F	4
Warrumbungle Shire	(Other)	Secular beliefs	M	8
Warrumbungle Shire	(Other)	Sikhism	F	3
Warrumbungle Shire	(Other)	Sikhism	M	3
Warrumbungle Shire	Buddhism		F	16
Warrumbungle Shire	Buddhism		M	12
Warrumbungle Shire	Christianity		F	101
Warrumbungle Shire	Christianity		M	81
Warrumbungle Shire	Christianity	(Other)	M	4
Warrumbungle Shire	Christianity	Anglican	F	1201
Warrumbungle Shire	Christianity	Anglican	M	1160
Warrumbungle Shire	Christianity	Baptist	F	23
Warrumbungle Shire	Christianity	Baptist	M	20
Warrumbungle Shire	Christianity	Catholic	F	993
Warrumbungle Shire	Christianity	Catholic	M	902
Warrumbungle Shire	Christianity	Churches Of Christ	F	5
Warrumbungle Shire	Christianity	Eastern Orthodox	F	10
Warrumbungle Shire	Christianity	Eastern Orthodox	M	14
Warrumbungle Shire	Christianity	Jehovah's Witnesses	F	14
Warrumbungle Shire	Christianity	Jehovah's Witnesses	M	9
Warrumbungle Shire	Christianity	Latter Day Saints	F	9
Warrumbungle Shire	Christianity	Lutheran	F	11
Warrumbungle Shire	Christianity	Lutheran	M	12
Warrumbungle Shire	Christianity	Pentecostal	F	21
Warrumbungle Shire	Christianity	Pentecostal	M	13
Warrumbungle Shire	Christianity	Presbyterian Reformed	F	216
Warrumbungle Shire	Christianity	Presbyterian Reformed	M	199
Warrumbungle Shire	Christianity	Protestant (Other)	F	7
Warrumbungle Shire	Christianity	Protestant (Other)	M	5
Warrumbungle Shire	Christianity	Salvation Army	F	7
Warrumbungle Shire	Christianity	Salvation Army	M	7
Warrumbungle Shire	Christianity	Seventh Day Adventist	F	26
Warrumbungle Shire	Christianity	Seventh Day Adventist	M	20
Warrumbungle Shire	Christianity	Uniting Church	F	127
Warrumbungle Shire	Christianity	Uniting Church	M	113
Warrumbungle Shire	Hinduism		F	7
Warrumbungle Shire	Hinduism		M	11
Warrumbungle Shire	Islam		F	4
Warrumbungle Shire	Islam		M	7
Warrumbungle Shire	Judaism		M	3
Warrumbungle Shire	No religion		F	1103
Warrumbungle Shire	No religion		M	1314
Waverley	(Other)		F	2756
Waverley	(Other)		M	2679
Waverley	(Other)	(Other)	F	81
Waverley	(Other)	(Other)	M	69
Waverley	(Other)	Australian Aboriginal Traditional	M	3
Waverley	(Other)	Other spiritual beliefs	F	147
Waverley	(Other)	Other spiritual beliefs	M	53
Waverley	(Other)	Secular beliefs	F	117
Waverley	(Other)	Secular beliefs	M	144
Waverley	(Other)	Sikhism	F	21
Waverley	(Other)	Sikhism	M	18
Waverley	Buddhism		F	522
Waverley	Buddhism		M	307
Waverley	Christianity		F	379
Waverley	Christianity		M	288
Waverley	Christianity	(Other)	F	19
Waverley	Christianity	(Other)	M	5
Waverley	Christianity	Anglican	F	2423
Waverley	Christianity	Anglican	M	2172
Waverley	Christianity	Assyrian Apostolic	F	4
Waverley	Christianity	Assyrian Apostolic	M	4
Waverley	Christianity	Baptist	F	90
Waverley	Christianity	Baptist	M	56
Waverley	Christianity	Catholic	F	6760
Waverley	Christianity	Catholic	M	6141
Waverley	Christianity	Churches Of Christ	F	9
Waverley	Christianity	Churches Of Christ	M	4
Waverley	Christianity	Eastern Orthodox	F	984
Waverley	Christianity	Eastern Orthodox	M	779
Waverley	Christianity	Jehovah's Witnesses	F	34
Waverley	Christianity	Jehovah's Witnesses	M	33
Waverley	Christianity	Latter Day Saints	F	6
Waverley	Christianity	Latter Day Saints	M	16
Waverley	Christianity	Lutheran	F	70
Waverley	Christianity	Lutheran	M	47
Waverley	Christianity	Oriental Orthodox	F	31
Waverley	Christianity	Oriental Orthodox	M	24
Waverley	Christianity	Pentecostal	F	100
Waverley	Christianity	Pentecostal	M	76
Waverley	Christianity	Presbyterian Reformed	F	261
Waverley	Christianity	Presbyterian Reformed	M	237
Waverley	Christianity	Protestant (Other)	F	81
Waverley	Christianity	Protestant (Other)	M	83
Waverley	Christianity	Salvation Army	F	4
Waverley	Christianity	Salvation Army	M	6
Waverley	Christianity	Seventh Day Adventist	F	13
Waverley	Christianity	Seventh Day Adventist	M	15
Waverley	Christianity	Uniting Church	F	233
Waverley	Christianity	Uniting Church	M	195
Waverley	Hinduism		F	157
Waverley	Hinduism		M	150
Waverley	Islam		F	144
Waverley	Islam		M	175
Waverley	Judaism		F	5708
Waverley	Judaism		M	5305
Waverley	No religion		F	14179
Waverley	No religion		M	14199
Weddin	(Other)		F	141
Weddin	(Other)		M	162
Weddin	(Other)	(Other)	F	3
Weddin	(Other)	Other spiritual beliefs	M	4
Weddin	Buddhism		F	3
Weddin	Christianity		F	32
Weddin	Christianity		M	21
Weddin	Christianity	Anglican	F	418
Weddin	Christianity	Anglican	M	404
Weddin	Christianity	Baptist	F	11
Weddin	Christianity	Baptist	M	10
Weddin	Christianity	Catholic	F	448
Weddin	Christianity	Catholic	M	426
Weddin	Christianity	Eastern Orthodox	F	3
Weddin	Christianity	Eastern Orthodox	M	3
Weddin	Christianity	Jehovah's Witnesses	F	5
Weddin	Christianity	Jehovah's Witnesses	M	4
Weddin	Christianity	Lutheran	F	4
Weddin	Christianity	Lutheran	M	11
Weddin	Christianity	Pentecostal	F	17
Weddin	Christianity	Pentecostal	M	22
Weddin	Christianity	Presbyterian Reformed	F	112
Weddin	Christianity	Presbyterian Reformed	M	111
Weddin	Christianity	Protestant (Other)	M	3
Weddin	Christianity	Salvation Army	F	12
Weddin	Christianity	Salvation Army	M	12
Weddin	Christianity	Seventh Day Adventist	F	5
Weddin	Christianity	Uniting Church	F	97
Weddin	Christianity	Uniting Church	M	111
Weddin	Islam		F	5
Weddin	No religion		F	449
Weddin	No religion		M	533
Wentworth	(Other)		F	467
Wentworth	(Other)		M	553
Wentworth	(Other)	(Other)	F	7
Wentworth	(Other)	Australian Aboriginal Traditional	M	3
Wentworth	(Other)	Other spiritual beliefs	F	8
Wentworth	(Other)	Other spiritual beliefs	M	8
Wentworth	(Other)	Secular beliefs	F	4
Wentworth	(Other)	Secular beliefs	M	9
Wentworth	(Other)	Sikhism	F	4
Wentworth	(Other)	Sikhism	M	3
Wentworth	Buddhism		F	26
Wentworth	Buddhism		M	17
Wentworth	Christianity		F	85
Wentworth	Christianity		M	73
Wentworth	Christianity	(Other)	F	4
Wentworth	Christianity	(Other)	M	4
Wentworth	Christianity	Anglican	F	455
Wentworth	Christianity	Anglican	M	435
Wentworth	Christianity	Baptist	F	9
Wentworth	Christianity	Baptist	M	12
Wentworth	Christianity	Catholic	F	671
Wentworth	Christianity	Catholic	M	731
Wentworth	Christianity	Churches Of Christ	F	8
Wentworth	Christianity	Churches Of Christ	M	10
Wentworth	Christianity	Eastern Orthodox	F	16
Wentworth	Christianity	Eastern Orthodox	M	15
Wentworth	Christianity	Jehovah's Witnesses	F	8
Wentworth	Christianity	Jehovah's Witnesses	M	14
Wentworth	Christianity	Latter Day Saints	F	6
Wentworth	Christianity	Lutheran	F	22
Wentworth	Christianity	Lutheran	M	29
Wentworth	Christianity	Oriental Orthodox	M	3
Wentworth	Christianity	Pentecostal	F	31
Wentworth	Christianity	Pentecostal	M	30
Wentworth	Christianity	Presbyterian Reformed	F	81
Wentworth	Christianity	Presbyterian Reformed	M	78
Wentworth	Christianity	Protestant (Other)	F	5
Wentworth	Christianity	Protestant (Other)	M	3
Wentworth	Christianity	Salvation Army	F	7
Wentworth	Christianity	Salvation Army	M	5
Wentworth	Christianity	Seventh Day Adventist	F	17
Wentworth	Christianity	Seventh Day Adventist	M	17
Wentworth	Christianity	Uniting Church	F	203
Wentworth	Christianity	Uniting Church	M	159
Wentworth	Hinduism		F	4
Wentworth	Hinduism		M	10
Wentworth	Islam		F	15
Wentworth	Islam		M	12
Wentworth	No religion		F	1418
Wentworth	No religion		M	1644
Willoughby	(Other)		F	2094
Willoughby	(Other)		M	1941
Willoughby	(Other)	(Other)	F	189
Willoughby	(Other)	(Other)	M	163
Willoughby	(Other)	Other spiritual beliefs	F	75
Willoughby	(Other)	Other spiritual beliefs	M	44
Willoughby	(Other)	Secular beliefs	F	128
Willoughby	(Other)	Secular beliefs	M	173
Willoughby	(Other)	Sikhism	F	69
Willoughby	(Other)	Sikhism	M	69
Willoughby	Buddhism		F	2051
Willoughby	Buddhism		M	1348
Willoughby	Christianity		F	856
Willoughby	Christianity		M	647
Willoughby	Christianity	(Other)	F	17
Willoughby	Christianity	(Other)	M	11
Willoughby	Christianity	Anglican	F	3840
Willoughby	Christianity	Anglican	M	3322
Willoughby	Christianity	Assyrian Apostolic	F	30
Willoughby	Christianity	Assyrian Apostolic	M	29
Willoughby	Christianity	Baptist	F	401
Willoughby	Christianity	Baptist	M	317
Willoughby	Christianity	Catholic	F	8198
Willoughby	Christianity	Catholic	M	7157
Willoughby	Christianity	Churches Of Christ	F	26
Willoughby	Christianity	Churches Of Christ	M	14
Willoughby	Christianity	Eastern Orthodox	F	559
Willoughby	Christianity	Eastern Orthodox	M	533
Willoughby	Christianity	Jehovah's Witnesses	F	27
Willoughby	Christianity	Jehovah's Witnesses	M	23
Willoughby	Christianity	Latter Day Saints	F	15
Willoughby	Christianity	Latter Day Saints	M	21
Willoughby	Christianity	Lutheran	F	82
Willoughby	Christianity	Lutheran	M	61
Willoughby	Christianity	Oriental Orthodox	F	319
Willoughby	Christianity	Oriental Orthodox	M	282
Willoughby	Christianity	Pentecostal	F	250
Willoughby	Christianity	Pentecostal	M	177
Willoughby	Christianity	Presbyterian Reformed	F	800
Willoughby	Christianity	Presbyterian Reformed	M	666
Willoughby	Christianity	Protestant (Other)	F	173
Willoughby	Christianity	Protestant (Other)	M	171
Willoughby	Christianity	Salvation Army	F	8
Willoughby	Christianity	Salvation Army	M	11
Willoughby	Christianity	Seventh Day Adventist	F	20
Willoughby	Christianity	Seventh Day Adventist	M	15
Willoughby	Christianity	Uniting Church	F	715
Willoughby	Christianity	Uniting Church	M	479
Willoughby	Hinduism		F	1376
Willoughby	Hinduism		M	1382
Willoughby	Islam		F	475
Willoughby	Islam		M	508
Willoughby	Judaism		F	379
Willoughby	Judaism		M	356
Willoughby	No religion		F	16046
Willoughby	No religion		M	16474
Wingecarribee	(Other)		F	1747
Wingecarribee	(Other)		M	1734
Wingecarribee	(Other)	(Other)	F	117
Wingecarribee	(Other)	(Other)	M	50
Wingecarribee	(Other)	Australian Aboriginal Traditional	F	5
Wingecarribee	(Other)	Australian Aboriginal Traditional	M	4
Wingecarribee	(Other)	Other spiritual beliefs	F	68
Wingecarribee	(Other)	Other spiritual beliefs	M	32
Wingecarribee	(Other)	Secular beliefs	F	80
Wingecarribee	(Other)	Secular beliefs	M	78
Wingecarribee	(Other)	Sikhism	F	63
Wingecarribee	(Other)	Sikhism	M	64
Wingecarribee	Buddhism		F	297
Wingecarribee	Buddhism		M	198
Wingecarribee	Christianity		F	708
Wingecarribee	Christianity		M	599
Wingecarribee	Christianity	(Other)	F	41
Wingecarribee	Christianity	(Other)	M	34
Wingecarribee	Christianity	Anglican	F	5893
Wingecarribee	Christianity	Anglican	M	4863
Wingecarribee	Christianity	Baptist	F	267
Wingecarribee	Christianity	Baptist	M	248
Wingecarribee	Christianity	Brethren	F	85
Wingecarribee	Christianity	Brethren	M	93
Wingecarribee	Christianity	Catholic	F	5724
Wingecarribee	Christianity	Catholic	M	5035
Wingecarribee	Christianity	Churches Of Christ	F	27
Wingecarribee	Christianity	Churches Of Christ	M	22
Wingecarribee	Christianity	Eastern Orthodox	F	216
Wingecarribee	Christianity	Eastern Orthodox	M	215
Wingecarribee	Christianity	Jehovah's Witnesses	F	155
Wingecarribee	Christianity	Jehovah's Witnesses	M	123
Wingecarribee	Christianity	Latter Day Saints	F	32
Wingecarribee	Christianity	Latter Day Saints	M	21
Wingecarribee	Christianity	Lutheran	F	69
Wingecarribee	Christianity	Lutheran	M	66
Wingecarribee	Christianity	Oriental Orthodox	F	13
Wingecarribee	Christianity	Oriental Orthodox	M	12
Wingecarribee	Christianity	Pentecostal	F	195
Wingecarribee	Christianity	Pentecostal	M	137
Wingecarribee	Christianity	Presbyterian Reformed	F	702
Wingecarribee	Christianity	Presbyterian Reformed	M	526
Wingecarribee	Christianity	Protestant (Other)	F	66
Wingecarribee	Christianity	Protestant (Other)	M	67
Wingecarribee	Christianity	Salvation Army	F	29
Wingecarribee	Christianity	Salvation Army	M	34
Wingecarribee	Christianity	Seventh Day Adventist	F	34
Wingecarribee	Christianity	Seventh Day Adventist	M	29
Wingecarribee	Christianity	Uniting Church	F	886
Wingecarribee	Christianity	Uniting Church	M	650
Wingecarribee	Hinduism		F	319
Wingecarribee	Hinduism		M	373
Wingecarribee	Islam		F	95
Wingecarribee	Islam		M	134
Wingecarribee	Judaism		F	80
Wingecarribee	Judaism		M	79
Wingecarribee	No religion		F	9385
Wingecarribee	No religion		M	9790
Wollondilly	(Other)		F	1550
Wollondilly	(Other)		M	1614
Wollondilly	(Other)	(Other)	F	72
Wollondilly	(Other)	(Other)	M	44
Wollondilly	(Other)	Australian Aboriginal Traditional	F	6
Wollondilly	(Other)	Australian Aboriginal Traditional	M	7
Wollondilly	(Other)	Other spiritual beliefs	F	46
Wollondilly	(Other)	Other spiritual beliefs	M	22
Wollondilly	(Other)	Secular beliefs	F	61
Wollondilly	(Other)	Secular beliefs	M	62
Wollondilly	(Other)	Sikhism	F	17
Wollondilly	(Other)	Sikhism	M	19
Wollondilly	Buddhism		F	195
Wollondilly	Buddhism		M	134
Wollondilly	Christianity		F	467
Wollondilly	Christianity		M	445
Wollondilly	Christianity	(Other)	F	36
Wollondilly	Christianity	(Other)	M	38
Wollondilly	Christianity	Anglican	F	6034
Wollondilly	Christianity	Anglican	M	5340
Wollondilly	Christianity	Assyrian Apostolic	F	3
Wollondilly	Christianity	Assyrian Apostolic	M	7
Wollondilly	Christianity	Baptist	F	315
Wollondilly	Christianity	Baptist	M	316
Wollondilly	Christianity	Brethren	F	111
Wollondilly	Christianity	Brethren	M	119
Wollondilly	Christianity	Catholic	F	7845
Wollondilly	Christianity	Catholic	M	7682
Wollondilly	Christianity	Churches Of Christ	F	19
Wollondilly	Christianity	Churches Of Christ	M	13
Wollondilly	Christianity	Eastern Orthodox	F	335
Wollondilly	Christianity	Eastern Orthodox	M	378
Wollondilly	Christianity	Jehovah's Witnesses	F	91
Wollondilly	Christianity	Jehovah's Witnesses	M	71
Wollondilly	Christianity	Latter Day Saints	F	28
Wollondilly	Christianity	Latter Day Saints	M	32
Wollondilly	Christianity	Lutheran	F	76
Wollondilly	Christianity	Lutheran	M	58
Wollondilly	Christianity	Oriental Orthodox	F	18
Wollondilly	Christianity	Oriental Orthodox	M	21
Wollondilly	Christianity	Pentecostal	F	216
Wollondilly	Christianity	Pentecostal	M	178
Wollondilly	Christianity	Presbyterian Reformed	F	394
Wollondilly	Christianity	Presbyterian Reformed	M	362
Wollondilly	Christianity	Protestant (Other)	F	68
Wollondilly	Christianity	Protestant (Other)	M	55
Wollondilly	Christianity	Salvation Army	F	27
Wollondilly	Christianity	Salvation Army	M	21
Wollondilly	Christianity	Seventh Day Adventist	F	45
Wollondilly	Christianity	Seventh Day Adventist	M	37
Wollondilly	Christianity	Uniting Church	F	548
Wollondilly	Christianity	Uniting Church	M	524
Wollondilly	Hinduism		F	49
Wollondilly	Hinduism		M	37
Wollondilly	Islam		F	199
Wollondilly	Islam		M	206
Wollondilly	Judaism		F	14
Wollondilly	Judaism		M	14
Wollondilly	No religion		F	8041
Wollondilly	No religion		M	9158
Wollongong	(Other)		F	6023
Wollongong	(Other)		M	6341
Wollongong	(Other)	(Other)	F	393
Wollongong	(Other)	(Other)	M	270
Wollongong	(Other)	Australian Aboriginal Traditional	F	11
Wollongong	(Other)	Australian Aboriginal Traditional	M	15
Wollongong	(Other)	Other spiritual beliefs	F	275
Wollongong	(Other)	Other spiritual beliefs	M	162
Wollongong	(Other)	Secular beliefs	F	360
Wollongong	(Other)	Secular beliefs	M	419
Wollongong	(Other)	Sikhism	F	137
Wollongong	(Other)	Sikhism	M	145
Wollongong	Buddhism		F	1494
Wollongong	Buddhism		M	977
Wollongong	Christianity		F	3181
Wollongong	Christianity		M	2935
Wollongong	Christianity	(Other)	F	65
Wollongong	Christianity	(Other)	M	62
Wollongong	Christianity	Anglican	F	14948
Wollongong	Christianity	Anglican	M	12206
Wollongong	Christianity	Assyrian Apostolic	F	7
Wollongong	Christianity	Assyrian Apostolic	M	7
Wollongong	Christianity	Baptist	F	923
Wollongong	Christianity	Baptist	M	824
Wollongong	Christianity	Brethren	F	151
Wollongong	Christianity	Brethren	M	149
Wollongong	Christianity	Catholic	F	25872
Wollongong	Christianity	Catholic	M	23040
Wollongong	Christianity	Churches Of Christ	F	109
Wollongong	Christianity	Churches Of Christ	M	83
Wollongong	Christianity	Eastern Orthodox	F	4658
Wollongong	Christianity	Eastern Orthodox	M	4617
Wollongong	Christianity	Jehovah's Witnesses	F	422
Wollongong	Christianity	Jehovah's Witnesses	M	321
Wollongong	Christianity	Latter Day Saints	F	139
Wollongong	Christianity	Latter Day Saints	M	114
Wollongong	Christianity	Lutheran	F	344
Wollongong	Christianity	Lutheran	M	272
Wollongong	Christianity	Oriental Orthodox	F	173
Wollongong	Christianity	Oriental Orthodox	M	183
Wollongong	Christianity	Pentecostal	F	950
Wollongong	Christianity	Pentecostal	M	794
Wollongong	Christianity	Presbyterian Reformed	F	1972
Wollongong	Christianity	Presbyterian Reformed	M	1657
Wollongong	Christianity	Protestant (Other)	F	403
Wollongong	Christianity	Protestant (Other)	M	340
Wollongong	Christianity	Salvation Army	F	271
Wollongong	Christianity	Salvation Army	M	184
Wollongong	Christianity	Seventh Day Adventist	F	145
Wollongong	Christianity	Seventh Day Adventist	M	112
Wollongong	Christianity	Uniting Church	F	2995
Wollongong	Christianity	Uniting Church	M	2176
Wollongong	Hinduism		F	836
Wollongong	Hinduism		M	1134
Wollongong	Islam		F	2699
Wollongong	Islam		M	2908
Wollongong	Judaism		F	74
Wollongong	Judaism		M	86
